2024-05-08,17:01:28,None
2024-05-08,17:01:28,Model: "sequential"
2024-05-08,17:01:28,_________________________________________________________________
2024-05-08,17:01:28, Layer (type)                Output Shape              Param #   
2024-05-08,17:01:28,=================================================================
2024-05-08,17:01:28, dense (Dense)               (None, 128)               896       
2024-05-08,17:01:28,                                                                 
2024-05-08,17:01:28, dense_1 (Dense)             (None, 128)               16512     
2024-05-08,17:01:28,                                                                 
2024-05-08,17:01:28, dense_2 (Dense)             (None, 2)                 258       
2024-05-08,17:01:28,                                                                 
2024-05-08,17:01:28,=================================================================
2024-05-08,17:01:28,Total params: 17,666
2024-05-08,17:01:28,Trainable params: 17,666
2024-05-08,17:01:28,Non-trainable params: 0
2024-05-08,17:01:28,_________________________________________________________________
2024-05-08,17:01:28,None
2024-05-08,17:01:28,Model: "sequential_1"
2024-05-08,17:01:28,_________________________________________________________________
2024-05-08,17:01:28, Layer (type)                Output Shape              Param #   
2024-05-08,17:01:28,=================================================================
2024-05-08,17:01:28, dense_3 (Dense)             (None, 128)               896       
2024-05-08,17:01:28,                                                                 
2024-05-08,17:01:28, dense_4 (Dense)             (None, 128)               16512     
2024-05-08,17:01:28,                                                                 
2024-05-08,17:01:28, dense_5 (Dense)             (None, 2)                 258       
2024-05-08,17:01:28,                                                                 
2024-05-08,17:01:28,=================================================================
2024-05-08,17:01:28,Total params: 17,666
2024-05-08,17:01:28,Trainable params: 17,666
2024-05-08,17:01:28,Non-trainable params: 0
2024-05-08,17:01:28,_________________________________________________________________
2024-05-08,17:01:28,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,market_return_val,pr_val,score_val, avg_score_val
2024-05-08,17:01:56,0,4.751563585823471,4.353057641736191,0.19552378112064941,4.353057641736186,4.353057641736186,-inf,0.0723010003566742,5938,-9.114249037227228,-9.108875156904228,-9.108875156904233, -9.108875156904233
2024-05-08,17:01:56,Creating converter from 5 to 3
2024-05-08,17:02:25,1,4.751563585823471,16.32837147808872,1.0144842982117606,16.328371478088727,10.340714559912456,4.353057641736186,0.03331885486841202,11891,-9.114249037227228,-9.11424903722724,-9.11424903722724, -9.111562097065736
2024-05-08,17:02:55,2,4.751563585823471,23.54410924826753,1.3066282774915752,23.54410924826753,14.741846122697481,16.328371478088727,0.20670560002326965,17844,-9.114249037227228,-9.11424903722724,-9.11424903722724, -9.112457743786237
2024-05-08,17:03:25,3,4.751563585823471,14.286499588481071,0.8753372330824353,14.286499588481078,14.62800948914338,23.54410924826753,0.06282231211662292,23797,-9.114249037227228,-9.11424903722724,-9.11424903722724, -9.112905567146488
2024-05-08,17:03:56,4,4.751563585823471,24.256211817061146,1.340764499711586,24.256211817061157,16.553649954726936,23.54410924826753,0.05372869223356247,29750,-9.114249037227228,-9.11424903722724,-9.11424903722724, -9.113174261162637
2024-05-08,17:04:27,5,4.751563585823471,-4.961416761672122,-1.0460908714569672,-4.961416761672126,12.967805501993759,24.256211817061157,0.18729175627231598,35703,-9.114249037227228,0.4875569875880448,0.4875569875880501, -7.513052386370856
2024-05-08,17:04:59,6,4.751563585823471,5.165607218256207,0.2341962209333654,5.1656072182561985,11.853205747174107,24.256211817061157,0.012546520680189133,41656,-9.114249037227228,-10.103734442074586,-10.103734442074582, -7.88314982289996
2024-05-08,17:05:32,7,4.751563585823471,-3.4115375598067654,-0.9215276994136421,-3.41153755980676,9.945112833801499,24.256211817061157,0.13529136776924133,47609,-9.114249037227228,-3.232704104100903,-3.232704104100904, -7.301844108050078
2024-05-08,17:06:05,8,4.751563585823471,6.454723340361501,0.4707017218684871,6.454723340361511,9.557291778974834,24.256211817061157,0.027105607092380524,53562,-9.114249037227228,0.3839328825695043,0.3839328825695105, -6.447868886870124
