,index,unix,date,symbol,open,high,low,close,volume,Volume USD,feature_close,feature_open,feature_high,feature_low,feature_volume,position,real_position,portfolio_valuation,reward
200,201,1645369200,2022-02-20 15:00:00,BTC/USD,38217.34,38431.37,38148.8,38373.62,40.90642744,1569727.702140133,0.0018009768168861988,-0.003913104888201934,-0.0027310428361982954,-0.003204284610104523,0.0003742149085752139,0,0.0,119.2541124800534,0.0
201,202,1645365600,2022-02-20 14:00:00,BTC/USD,38227.27,38309.09,38039.56,38221.58,25.22486098,964134.0419359484,-0.00397785753493186,0.0002598008768868344,-0.00319923980118054,-0.002858071278058239,-0.0004102804347700959,1,0.9999999999999999,118.78161613330614,-0.0
202,203,1645362000,2022-02-20 13:00:00,BTC/USD,38252.55,38333.25,38195.13,38231.06,20.50966045,784106.0592435768,0.00024796592090294976,0.0006612424557416434,0.0006319469039049269,0.004069204463595823,-0.00012333428709536176,0,0.0,118.78161613330614,0.0
203,204,1645358400,2022-02-20 12:00:00,BTC/USD,38371.59,38628.0,38226.77,38233.55,34.64405913,1324565.3669498116,6.512604767292701e-05,0.0031134958694652624,0.007709197811869418,0.00082754544111126,0.0003696857519116065,1,0.9999999999999999,118.78935241433453,0.0
204,205,1645354800,2022-02-20 11:00:00,BTC/USD,38211.97,38374.8,38150.0,38366.8,23.66402276,907912.828428368,0.0034730548286539403,-0.0041603678180091985,-0.006599455779475929,-0.0020009487369287192,-0.0002861858786763556,1,0.9999999999999999,119.20335219225758,0.41399977792305265
205,206,1645351200,2022-02-20 10:00:00,BTC/USD,38240.05,38398.32,38154.43,38195.93,32.14590597,1227842.7742167022,-0.00447351327746183,0.0007351568609535557,0.0006157724134481553,0.00011598094351938259,0.00022206248702414104,0,0.0,119.20335219225758,0.0
206,207,1645347600,2022-02-20 09:00:00,BTC/USD,38127.25,38417.8,37974.18,38194.17,113.29768213,4327310.931879181,-4.608033110817796e-05,-0.0029533303119298813,0.0005100254829468267,-0.004719306637636058,0.002124716315605235,1,1.0,119.19785951542373,-0.0
207,208,1645344000,2022-02-20 08:00:00,BTC/USD,38782.5,38850.0,38092.83,38172.67,178.93186547,6830307.053070704,-0.0005632301853656033,0.017165422277247048,0.011322236563488934,0.0031082447206339367,0.0017194024766934038,0,0.0,119.19785951542373,0.0
208,209,1645340400,2022-02-20 07:00:00,BTC/USD,38787.5,38901.41,38602.54,38811.55,61.57281595,2389736.4248842224,0.016461079240587005,0.00012882762991944409,0.001324605690831814,0.013132946249247945,-0.0030238176398520535,0,0.0,119.19785951542373,0.0
209,210,1645336800,2022-02-20 06:00:00,BTC/USD,39401.39,39438.9,38709.3,38817.94,298.30205111,11579471.121864911,0.00016461460860621192,0.015814595004268628,0.013846432860682404,0.0027502747441003317,0.006098449200550054,1,1.0,119.2174844549663,0.0
210,211,1645333200,2022-02-20 05:00:00,BTC/USD,39589.13,39707.24,39303.25,39391.05,32.25420602,1270527.042044121,0.014549244054169679,0.0047660572642769855,0.006812207341515305,0.015078298242874892,-0.006754017602729554,0,0.0,119.2174844549663,0.0
211,212,1645329600,2022-02-20 04:00:00,BTC/USD,39825.16,39853.22,39492.25,39563.5,45.63657329,1805542.567358915,0.004358815574961697,0.005965852363921446,0.0036897645557143126,0.0047771304358815575,0.0003382503385696413,1,1.0,119.73940644471419,0.0
212,213,1645326000,2022-02-20 03:00:00,BTC/USD,39854.02,39914.39,39716.56,39822.84,20.30111325,808447.98477663,0.0065123431678905,0.0007247097394357939,0.0015360531795321041,0.005632697215969471,-0.0006362042496215741,1,1.0,120.52430205979809,0.7848956150838973
213,214,1645322400,2022-02-20 02:00:00,BTC/USD,39998.39,40037.91,39851.43,39869.29,5.96542537,237837.2740498873,0.0011650571153889212,0.0036210827932978643,0.003098123894355883,0.0033828041582883123,-0.0003595671726283563,0,0.0,120.52430205979809,0.0
214,215,1645318800,2022-02-20 01:00:00,BTC/USD,39953.29,40032.08,39834.67,40021.9,12.99278571,519995.970407049,0.003813162293644244,-0.0011268830315401953,-0.00014567024554061018,-0.00041877072302919246,0.00017558787413890893,0,0.0,120.52430205979809,0.0
215,216,1645315200,2022-02-20 00:00:00,BTC/USD,40108.62,40151.62,39895.91,39953.29,11.05519233,441691.30516626575,-0.0017172553249056731,0.003887789966733697,0.0029919939008777718,0.0015327899154238672,-4.849646624846162e-05,0,0.0,120.52430205979809,0.0
216,217,1645311600,2022-02-19 23:00:00,BTC/USD,40026.11,40166.49,39989.5,40109.02,8.81089259,353396.2671101618,0.0038826677889411392,-0.0020571432560556714,0.0003707395493581081,0.0023333903446156627,-5.59549881797162e-05,0,0.0,120.52430205979809,0.0
217,218,1645308000,2022-02-19 22:00:00,BTC/USD,39950.59,40081.15,39896.91,40042.1,13.80905439,552943.536789819,-0.0016712410188276404,-0.0018860149692449717,-0.0021312568521630114,-0.0023123162871077317,0.0001248226691407294,0,0.0,120.52430205979809,0.0
218,219,1645304400,2022-02-19 21:00:00,BTC/USD,40083.71,40087.71,39822.03,39957.17,21.63541894,864490.1126067998,-0.002125525906864783,0.003331567275660479,0.0001641757912283996,-0.0018740065925590991,0.0001958688403107628,0,0.0,120.52430205979809,0.0
219,220,1645300800,2022-02-19 20:00:00,BTC/USD,39979.8,40119.37,39954.02,40089.83,12.05757047,483385.9503553201,0.0033090686590590054,-0.0025919291750550254,0.0007897264717760961,0.0032923561910838226,-0.0002389096803353868,0,0.0,120.52430205979809,0.0
220,221,1645297200,2022-02-19 19:00:00,BTC/USD,40140.43,40145.93,39939.79,39979.8,14.34516924,573516.9971813521,-0.0027521398306144308,0.004017778978384018,0.0006643354894220999,-0.00035592974452088114,5.7218864776712255e-05,1,1.0000000000000002,120.19351270609816,-0.0
221,222,1645293600,2022-02-19 18:00:00,BTC/USD,40141.12,40222.22,40058.41,40148.73,10.19896866,409475.6390088018,0.004207605072439409,1.7186097791943313e-05,0.0019001846384680378,0.0029545143769180897,-0.00010327102700384296,1,1.0000000000000002,120.70137642981467,0.5078637237165111
222,223,1645290000,2022-02-19 17:00:00,BTC/USD,39975.6,40195.44,39914.57,40195.44,15.85591567,637335.5069585448,0.0011620721156429467,-0.00411788003813378,-0.0006662447282577037,-0.0035785153738833006,0.00014073603896362373,0,0.0,120.70137642981467,0.0
223,224,1645286400,2022-02-19 16:00:00,BTC/USD,39985.6,40360.2,39876.85,39981.0,49.32174203,1971932.56810143,-0.005363547685150505,0.0002501188064330557,0.004120957454790895,-0.0009434481378655152,0.0008370432545459093,1,1.0,120.05744261141115,-0.0
224,225,1645282800,2022-02-19 15:00:00,BTC/USD,39904.29,40031.81,39837.0,39985.6,17.83707227,713226.0369593119,0.00011504141490933098,-0.002033482053539216,-0.008212706574366757,-0.0009966087791604614,-0.0007874002080749071,0,0.0,120.05744261141115,0.0
225,226,1645279200,2022-02-19 14:00:00,BTC/USD,40030.81,40030.81,39786.36,39892.11,14.70961976,586797.7695240936,-0.002343571197412169,0.0031715544753084454,-2.506761362083881e-05,-0.0012694239537592625,-7.83977711382025e-05,1,1.0,119.77673729975544,-0.0
226,227,1645275600,2022-02-19 13:00:00,BTC/USD,39775.2,40086.02,39655.26,40048.21,31.97910712,1280705.9975542552,0.0038978021739298346,-0.006382557422666346,0.001378588456263067,-0.003273554548380528,0.0004312174591573506,1,1.0,120.24543019899019,0.4686928992347532
227,228,1645272000,2022-02-19 12:00:00,BTC/USD,39862.48,39957.84,39682.15,39776.44,120.13225012,4778433.238963173,-0.006832436487528718,0.0021942637400432542,-0.00322251061180941,0.0006760283222932825,0.0022162150006385687,0,0.0,120.24543019899019,0.0
228,229,1645268400,2022-02-19 11:00:00,BTC/USD,39968.72,40040.21,39587.08,39858.1,58.72472722,2340656.050007482,0.0020487680044958545,0.0026654557041102802,0.0020665811967956983,-0.0023852115379308023,-0.0015406535409364722,0,0.0,120.24543019899019,0.0
229,230,1645264800,2022-02-19 10:00:00,BTC/USD,39959.48,39995.19,39788.06,39936.18,33.29645809,1329733.3436446963,0.0019551193929915616,-0.00023136914947794113,-0.0011272986049240764,0.005032529400658649,-0.0006367226191889158,1,1.0,120.48098490907265,0.0
230,231,1645261200,2022-02-19 09:00:00,BTC/USD,39986.96,40075.76,39905.85,39929.42,64.04252703,2557180.9596422226,-0.0001692987276049098,0.0006882143542279334,0.002017810426497548,0.002949955195943264,0.0007700104068629097,0,0.0,120.48098490907265,0.0
231,232,1645257600,2022-02-19 08:00:00,BTC/USD,40297.75,40335.58,39968.2,40000.0,38.15708786,1526283.5144,0.0017645000000000436,0.007769750000000021,0.006495499999999993,0.0015587499999999636,-0.0006471359792500002,1,1.0,120.69394938275853,0.0
232,233,1645254000,2022-02-19 07:00:00,BTC/USD,40404.09,40440.16,40286.34,40306.75,13.99400383,564052.8138748525,0.007610387838265303,0.0026382677839318852,0.002594602640996899,0.007892970780328343,-0.0005994798397290776,1,1.0,121.61952110708756,0.925571724329032
233,234,1645250400,2022-02-19 06:00:00,BTC/USD,40269.08,40471.27,40240.8,40402.01,23.02291886,930172.1980109088,0.0023578034855197064,-0.0033416654270417424,0.0007700111949874104,-0.001127171643192841,0.00022347687726427472,1,1.0,121.90695374754262,0.28743264045505157
234,235,1645246800,2022-02-19 05:00:00,BTC/USD,40226.75,40287.34,40171.6,40276.76,8.75355059,352564.6562612884,-0.0031097337521687443,-0.0010509782812719232,-0.004566653325639904,-0.0017181123804398458,-0.0003542829232043491,0,0.0,121.90695374754262,0.0
235,236,1645243200,2022-02-19 04:00:00,BTC/USD,40171.33,40321.06,40106.98,40258.92,10.48965083,422302.0135929036,-0.0004431316090944264,-0.0013765893372201304,0.0008375783553061326,-0.001605110122179019,4.312336843611306e-05,1,1.0,121.85295685070045,-0.0
236,237,1645239600,2022-02-19 03:00:00,BTC/USD,40197.38,40268.36,40096.4,40171.33,32.7756087,1316639.793038571,-0.0021804107556308567,0.000648472430462114,-0.0013118808861941362,-0.0002633719122568694,0.0005547727165119998,0,0.0,121.85295685070045,0.0
237,238,1645236000,2022-02-19 02:00:00,BTC/USD,40176.93,40244.45,40105.86,40203.54,22.57097631,907433.1489181374,0.0008011732300190264,-0.0005086616750663521,-0.0005947237482073343,0.00023530266240234384,-0.0002538242251801707,1,1.0,121.95066045524032,0.0
238,239,1645232400,2022-02-19 01:00:00,BTC/USD,40228.39,40322.8,40096.62,40171.14,17.99612335,722924.790550119,-0.0008065491793362463,0.0012810191595259465,0.0019504051913887886,-0.00023001587706990547,-0.00011388407100221696,1,1.0,121.85238051773358,-0.0982799375067458
239,240,1645228800,2022-02-19 00:00:00,BTC/USD,40008.75,40261.46,39952.19,40238.65,41.13788207,1655332.8383560055,0.0016777401826354025,-0.005458433620412201,-0.0015244050185581222,-0.0035893351292849113,0.0005751127018426314,1,1.0,122.05716072085335,0.20478020311976763
240,241,1645225200,2022-02-18 23:00:00,BTC/USD,39962.06,40107.02,39901.61,39996.99,37.23343676,1489225.397755352,-0.006041954657088034,-0.0011673378421726817,-0.0038612905621148576,-0.001264595160785893,-9.761847854051035e-05,0,0.0,122.05716072085335,0.0
241,242,1645221600,2022-02-18 22:00:00,BTC/USD,40001.54,40077.0,39745.63,39961.9,40.91520158,1635049.194019802,-0.0008780863772742664,0.0009879410138157396,-0.0007512155327949071,-0.0039032178149688377,9.21318761119968e-05,1,1.0,121.95007801863764,-0.0
242,243,1645218000,2022-02-18 21:00:00,BTC/USD,40055.86,40179.13,39921.03,40007.25,26.56339469,1062728.3722115024,0.001133544545051173,0.00135775390710433,0.002552787307300486,0.004384205362778033,-0.00035873015240987577,1,1.0,122.0884707386571,0.13839272001945346
243,244,1645214400,2022-02-18 20:00:00,BTC/USD,40236.66,40311.76,39936.03,40044.19,71.33787139,2856667.2761367243,0.0009224808892376728,0.004515012040448387,0.0033120909675037665,0.00037458617592215,0.0011181266670645606,1,1.0,122.20119900938518,0.11272827072808411
244,245,1645210800,2022-02-18 19:00:00,BTC/USD,40193.44,40354.04,40062.78,40232.95,86.00921999,3460404.6473966707,0.004691676846962372,-0.001074243872249019,0.001050879937961269,0.0031504028414520934,0.0003646600261725775,1,1.0,122.77723009716622,0.5760310877810468
245,246,1645207200,2022-02-18 18:00:00,BTC/USD,40050.47,40228.65,39802.53,40165.13,76.64938141,3078632.368752233,-0.001688529328798381,-0.0035595552659732754,-0.003121862172486419,-0.006479500999996763,-0.00023303394212840847,0,0.0,122.77723009716622,0.0
246,247,1645203600,2022-02-18 17:00:00,BTC/USD,39975.2,40394.39,39924.18,40063.59,127.74941,5118099.984981899,-0.002534470825005969,-0.0018787632361454399,0.004136923326142215,0.0030364228467793693,0.0012754730314981757,1,1.0000000000000002,122.46684146045406,-0.0
247,248,1645200000,2022-02-18 16:00:00,BTC/USD,39835.62,40434.36,39450.0,39940.25,241.99412338,9665305.786328044,-0.00308811286859738,-0.003494720238355906,0.0010007448626385956,-0.011872234149761213,0.002860390542873417,0,0.0,122.46684146045406,0.0
248,249,1645196400,2022-02-18 15:00:00,BTC/USD,40525.71,40811.13,39663.53,39860.98,238.99873882,9526723.948129244,-0.0019886615933676693,0.017312419313323366,0.009452100776247769,0.00535686779401808,-7.514578316940503e-05,1,1.0,122.22377972392087,-0.0
249,250,1645192800,2022-02-18 14:00:00,BTC/USD,40420.46,40530.03,39626.36,40506.5,343.80440113,13926312.974372344,0.015936207769123394,-0.002598348413217632,-0.00693962697344867,-0.0009176305037462692,0.002587378872773505,1,1.0,124.2031062303787,1.9793265064578236
250,251,1645189200,2022-02-18 13:00:00,BTC/USD,40490.0,40548.88,40226.25,40412.31,36.21343021,1463468.367809885,-0.002330725464592406,0.0017207628071743703,0.0004664420321431402,0.014844239292433406,-0.0076113187026428325,0,0.0,124.2031062303787,0.0
251,252,1645185600,2022-02-18 12:00:00,BTC/USD,40220.35,40573.01,40112.78,40463.49,81.33273219,3291006.195642743,0.0012648439370899617,-0.0066640321929720215,0.0005963400586554609,-0.002804256380257886,0.0011150620467982372,1,1.0000000000000002,124.36040273178806,0.0
252,253,1645182000,2022-02-18 11:00:00,BTC/USD,40830.88,40830.88,40112.78,40209.15,172.19609901,6923858.774507943,-0.006325425929172751,0.015183857405590489,0.006413216892174924,0.0,0.002259768406444802,0,0.0,124.36040273178806,0.0
253,254,1645178400,2022-02-18 10:00:00,BTC/USD,40917.95,40917.95,40740.38,40830.88,19.5183408,796951.031003904,0.015226955676683822,0.002132454651969287,0.002132454651969287,0.015370719416284895,-0.0037392718013914963,1,1.0,126.28331314373246,0.0
254,255,1645174800,2022-02-18 09:00:00,BTC/USD,40938.98,40956.7,40804.04,40918.55,46.3715829,1897457.9334727952,0.0021425490394944473,0.0005139478305073398,0.0009470032540253747,0.0015557736039034493,0.0006562608425762887,1,1.0,126.55446228534566,0.2711491416132077
255,256,1645171200,2022-02-18 08:00:00,BTC/USD,40697.33,40996.31,40697.33,40911.97,48.7070494,1992701.3438413185,-0.00016083312536653078,-0.0059065843077222005,0.0009681763063475208,-0.0026082831014981466,5.7085163584154035e-05,0,0.0,126.55446228534566,0.0
256,257,1645167600,2022-02-18 07:00:00,BTC/USD,40760.02,40813.35,40596.74,40690.03,55.97929388,2277799.147356017,-0.00545440738185748,0.0015406722482139987,-0.00449643315573862,-0.0024721043459541266,0.00017872300610247764,1,1.0,125.86792733335949,-0.0
257,258,1645164000,2022-02-18 06:00:00,BTC/USD,40643.49,40779.35,40607.13,40752.74,47.60973218,1940227.0370011728,0.0015387922382642033,-0.002859439635224499,-0.0008342997305211871,0.0002549521823563132,-0.0002053742079673661,1,1.0,126.06191042265863,0.1939830892991381
258,259,1645160400,2022-02-18 05:00:00,BTC/USD,40530.0,40739.08,40530.0,40659.03,60.3953695,2455617.140361585,-0.002304777069202072,-0.0027912618672899466,-0.0009904318917592673,-0.001896995575152614,0.00031445996916306166,0,0.0,126.06191042265863,0.0
259,260,1645156800,2022-02-18 04:00:00,BTC/USD,40731.95,40815.35,40503.6,40530.0,57.95605571,2348958.9379263,-0.0031835677276091496,0.004982728842832398,0.0018818159388106785,-0.0006513693560326044,-6.0185388354305454e-05,1,1.0,125.66185738888396,-0.0
260,261,1645153200,2022-02-18 03:00:00,BTC/USD,40801.96,40808.22,40607.88,40727.25,19.84593598,808270.396141455,0.004843194666961309,0.0017189964949757726,-0.00017506706197932296,0.002560447857392749,-0.0009357400691183421,1,1.0,126.27342416337093,0.6115667744869739
261,262,1645149600,2022-02-18 02:00:00,BTC/USD,40819.66,40927.33,40695.43,40801.96,33.9560075,1385471.6597747,0.0018310394892794152,0.00043380268987088774,0.0029192225079383584,0.0021457302541349216,0.00034581847342627655,1,1.0,126.50505992368487,0.23163576031393518
262,263,1645146000,2022-02-18 01:00:00,BTC/USD,40582.62,40972.11,40378.68,40817.35,187.67700732,7660478.094733002,0.00037704554558293024,-0.005807334381090416,0.0010970824906565183,-0.007760180413476132,0.003766070061383211,0,0.0,126.50505992368487,0.0
263,264,1645142400,2022-02-18 00:00:00,BTC/USD,40532.66,40691.63,40331.93,40602.52,53.70110437,2180400.1642050124,-0.005291050900288991,-0.0012304654982005828,-0.0069079456151983475,-0.0011514063659102934,-0.003299694278828014,1,1.0000000000000002,125.83923810959342,-0.0
264,265,1645138800,2022-02-17 23:00:00,BTC/USD,40743.06,40791.91,40479.4,40556.11,61.3237251,2487051.740765361,-0.0011443405198377314,0.00518787428084188,0.002472623730431891,0.0036361968640483805,0.0001879524621567501,1,1.0000000000000002,125.69539977047886,-0.14383833911456634
265,266,1645135200,2022-02-17 22:00:00,BTC/USD,40701.6,40795.49,40448.83,40734.52,45.82461876,1866643.849371595,0.0043798233046564985,-0.0010178099557819542,8.788614668822588e-05,-0.0007504691352690473,-0.00038049070763568587,1,1.0000000000000002,126.24834521502595,0.5529454445470918
266,267,1645131600,2022-02-17 21:00:00,BTC/USD,40905.33,40976.59,40088.88,40710.07,258.32403276,10516389.456341894,-0.000600588503041068,0.005004412913070481,0.004448530793486686,-0.008841792706325595,0.0052198243333897495,0,0.0,126.24834521502595,0.0
267,268,1645128000,2022-02-17 20:00:00,BTC/USD,41226.14,41226.14,40869.01,40905.33,148.1572233,6060420.110970189,0.004773461062409276,0.007842743231749938,0.00610067196622061,0.019071597759998626,-0.002693214049611628,1,1.0,126.85387725873616,0.0
268,269,1645124400,2022-02-17 19:00:00,BTC/USD,41296.29,41296.29,40970.18,41236.6,79.92598061,3295875.692022326,0.008033397515798995,0.0017011586794255943,0.0017011586794255943,0.002453403044867866,-0.0016546282353540303,1,1.0,127.88119775509938,1.0273204963632168
269,270,1645120800,2022-02-17 18:00:00,BTC/USD,41775.82,41878.09,40804.6,41331.01,272.19589653,11250131.321440397,0.0022842412996924946,0.011602184413107708,0.014076597692628262,-0.00400619292874773,0.004651952998970991,1,1.0,128.17397804930548,0.2927802942060964
270,271,1645117200,2022-02-17 17:00:00,BTC/USD,41993.72,42023.97,41632.17,41767.0,90.59625144,3783933.63389448,0.01043862379390423,0.005217037374003435,0.003492709555390731,0.019813967965139935,-0.004347921686738335,1,1.0,129.5260517752976,1.3520737259921134
271,272,1645113600,2022-02-17 16:00:00,BTC/USD,41937.62,42141.99,41662.73,41999.07,159.63328523,6704449.520704737,0.00552559854301535,-0.0013357438628997867,0.002810062222806286,0.0007276351595405553,0.0016437752976434957,1,1.0,130.2457374322874,0.7196856569898102
272,273,1645110000,2022-02-17 15:00:00,BTC/USD,41925.21,42166.35,41700.0,41958.26,200.48975119,8412201.10776533,-0.0009726332788823385,-0.00029577012964797616,0.0005805769829349592,0.000888263717322806,0.000973740711840767,0,0.0,130.2457374322874,0.0
273,274,1645106400,2022-02-17 14:00:00,BTC/USD,42262.2,42434.95,41882.54,41948.56,157.51288297,6607438.622040022,-0.00023123558949352172,0.008033410443648078,0.006403080344116665,0.0043515200521782125,-0.001024513552312642,0,0.0,130.2457374322874,0.0
274,275,1645102800,2022-02-17 13:00:00,BTC/USD,43244.58,43337.02,42164.19,42289.13,192.26205287,8130594.947886302,0.008053369743004874,0.023230083002417044,0.02133101343063808,0.006660103908498507,0.0008217045349478696,0,0.0,130.2457374322874,0.0
275,276,1645099200,2022-02-17 12:00:00,BTC/USD,43191.99,43376.16,43191.49,43254.0,41.25066547,1784256.2842393802,0.0223070698663708,-0.0012158413094743557,0.0009048874092571021,0.02375040458685892,-0.0034912698802422896,0,0.0,130.2457374322874,0.0
276,277,1645095600,2022-02-17 11:00:00,BTC/USD,43091.42,43252.11,43023.02,43208.04,121.28991691,5240699.581443957,-0.001063690924189089,-0.0023275760714903918,-0.002870993453996129,-0.0038990428633189833,0.0018524156948567904,1,1.0,130.1073434319085,-0.0
277,278,1645092000,2022-02-17 10:00:00,BTC/USD,43234.99,43383.05,42957.18,43076.37,58.69639395,2528427.5834559617,-0.0030566642453855384,0.0033329177922837906,0.0030397175992313724,-0.0015284481956115731,-0.0014530825823995846,0,0.0,130.1073434319085,0.0
278,279,1645088400,2022-02-17 09:00:00,BTC/USD,43504.06,43559.46,42950.74,43252.96,139.21628478,6021516.396937949,0.004082726361386515,0.006220845925920439,0.004078564796490141,-0.0001488915440701013,0.0018616041729860799,0,0.0,130.1073434319085,0.0
279,280,1645084800,2022-02-17 08:00:00,BTC/USD,43965.73,44046.19,43355.85,43505.49,108.66090905,4727346.0920656845,0.005804554781476978,0.010611764170453099,0.011187783426873326,0.009311698362666427,-0.0007023337912065809,1,1.0,130.86696791626423,0.0
280,281,1645081200,2022-02-17 07:00:00,BTC/USD,43878.12,43965.13,43774.24,43962.04,18.7109383,822571.0179821319,0.010385095869072566,-0.0019928556545601747,-0.001843863478582999,0.009517074275898011,-0.0020460827284175167,1,1.0,132.24029606869215,1.3733281524279164
281,282,1645077600,2022-02-17 06:00:00,BTC/USD,43636.12,43925.72,43595.63,43869.28,23.20928074,1018174.4353816672,-0.002114463697603472,-0.005516388689306048,-0.0008983507365517788,-0.004071413982632051,0.00010253969155636933,1,1.0,131.961268756417,-0.279027312275133
282,283,1645074000,2022-02-17 05:00:00,BTC/USD,43621.87,43736.29,43549.23,43652.49,19.57414823,854460.3098685927,-0.004966268819945915,-0.0003264418593303612,-0.004339500450031609,-0.0010629405103808323,-8.327434494572937e-05,0,0.0,131.961268756417,0.0
283,284,1645070400,2022-02-17 04:00:00,BTC/USD,43592.93,43733.06,43373.83,43654.94,80.75710719,3525446.6689530187,5.6121941755145364e-05,-0.0006629261201596503,-7.398933545672498e-05,-0.00401787289136124,0.0014015128404712043,1,1.0,131.96867509471417,0.0
284,285,1645066800,2022-02-17 03:00:00,BTC/USD,44044.65,44044.65,43598.93,43614.62,85.19903424,3715923.502744589,-0.000924460651038567,0.010357077512081984,0.007144164044075215,0.005161113406467798,0.00010184491003246167,0,0.0,131.96867509471417,0.0
285,286,1645063200,2022-02-17 02:00:00,BTC/USD,44050.49,44135.37,43868.65,44023.65,26.52215194,1167601.934253381,0.009291142374609984,0.00013265597014324135,0.002060710549897638,0.00612670689504394,-0.0013328491004267024,1,1.0,133.20631392256573,0.0
286,287,1645059600,2022-02-17 01:00:00,BTC/USD,44100.65,44204.78,44012.94,44050.49,20.38935018,898160.8662105883,0.0006093008273005933,0.0011386933493816639,0.001575691893552063,0.0032755594773179793,-0.00013922210082112593,1,1.0,133.287526122501,0.08121219993526552
287,288,1645056000,2022-02-17 00:00:00,BTC/USD,43901.49,44131.28,43836.8,44095.16,27.76847914,1224455.5306349625,0.0010130363513820002,-0.0045165954721562065,-0.0016668496043556707,-0.0039945427117171,0.00016734555357095877,0,0.0,133.287526122501,0.0
288,289,1645052400,2022-02-16 23:00:00,BTC/USD,44037.45,44211.09,43874.77,43901.48,23.35114597,1025149.8677790356,-0.0044116963710562895,0.0030969343174762926,0.0018179341562060702,0.0008648911152880014,-0.00010061923128787455,1,1.0,132.7020848164845,-0.0
289,290,1645048800,2022-02-16 22:00:00,BTC/USD,44103.85,44174.05,43977.06,44018.7,56.41326457,2483238.569127459,0.0026629591514514034,0.001508449817918327,-0.0008414605610795776,0.0023237851185973434,0.0007510925720205278,1,1.0,133.05640859741825,0.35432378093375405
290,291,1645045200,2022-02-16 21:00:00,BTC/USD,44131.92,44189.67,43910.12,44103.86,51.73897659,2281888.5800686376,0.0019308967514408827,0.0006364522288978721,0.000354164011948055,-0.001517780983342389,-0.00010598364814326915,0,0.0,133.05640859741825,0.0
291,292,1645041600,2022-02-16 20:00:00,BTC/USD,44260.66,44402.2,44097.37,44136.85,66.99860408,2957107.3384883483,0.0007474479941363728,0.002916837064720415,0.004815250748524166,0.004242486720280219,0.0003457344031121389,1,1.0,133.15593573449036,0.0
292,293,1645038000,2022-02-16 19:00:00,BTC/USD,43889.39,44407.51,43726.8,44260.65,192.39041915,8515325.005351448,0.0027970669206169117,-0.008388263615649658,0.000119971125593613,-0.008372448213028948,0.0028330314866591433,1,1.0,133.52942647621592,0.3734907417255613
293,294,1645034400,2022-02-16 18:00:00,BTC/USD,43590.73,43938.06,43537.44,43880.72,72.16501777,3166652.9385603946,-0.008658244440838717,-0.006806178203092297,-0.010698320355728081,-0.004315334844095552,-0.0027398228967072556,0,0.0,133.52942647621592,0.0
294,295,1645030800,2022-02-16 17:00:00,BTC/USD,43689.45,43737.35,43574.04,43608.9,62.97185684,2746133.407749876,-0.006233131310351779,0.002263758086078619,-0.004602500865648965,0.0008392782207301386,-0.00021080928273815676,1,1.0,132.7022757661828,-0.0
295,296,1645027200,2022-02-16 16:00:00,BTC/USD,43630.5,43750.09,43367.73,43682.1,72.14741521,3151550.605944741,0.0016757436112274156,-0.0013495230311728853,0.00029165264490484577,-0.00472298721902101,0.0002100530507919721,1,1.0,132.92502402596654,0.22274825978374224
296,297,1645023600,2022-02-16 15:00:00,BTC/USD,43496.59,43719.55,43471.38,43630.5,58.53022744,2553703.08832092,-0.0011826589197923138,-0.0030691832548332817,-0.000699969058342068,0.0023756317255129826,-0.0003121024918348405,0,0.0,132.92502402596654,0.0
297,298,1645020000,2022-02-16 14:00:00,BTC/USD,43646.09,43759.5,43312.83,43519.85,131.62461738,5728283.604684993,-0.0025425179544507036,0.003435214046004295,0.0009179719139656293,-0.003643165130394421,0.0016795643813110567,0,0.0,132.92502402596654,0.0
298,299,1645016400,2022-02-16 13:00:00,BTC/USD,44081.15,44174.29,43550.0,43663.5,96.19222807,4200089.350334445,0.003289933239433427,0.009963928681851086,0.009499696542879084,0.005431767952637747,-0.0008114876111626414,1,1.0,133.36378196519036,0.0
299,300,1645012800,2022-02-16 12:00:00,BTC/USD,44217.04,44250.0,43997.15,44063.16,22.01076307,969863.7748755012,0.009070162012892482,0.0030839821746783346,0.0017182153980785564,0.010147933103299932,-0.0016835257616566765,1,1.0,134.58448504900656,1.220703083816204
300,301,1645009200,2022-02-16 11:00:00,BTC/USD,44156.95,44301.13,44138.73,44213.54,34.67141548,1532946.0151815992,0.0034012205310861195,-0.001359085927071295,0.0011564330745739287,0.003202186479526447,0.00028635238006275907,1,1.0,135.04379879004713,0.45931374104057454
301,302,1645005600,2022-02-16 10:00:00,BTC/USD,44026.45,44160.57,43908.88,44143.57,32.2716617,1424586.3572702692,-0.0015850553093010185,-0.0029562629393136983,-0.0031841556992331537,-0.005206873843687899,-5.436247634706476e-05,0,0.0,135.04379879004713,0.0
302,303,1645002000,2022-02-16 09:00:00,BTC/USD,44183.88,44198.68,44000.01,44046.43,19.16066627,843958.9456149162,-0.0022054000744214553,0.003574182970106778,0.0008652233563537518,0.0020689531478488643,-0.0002976630666775946,1,1.0,134.746628565381,-0.0
303,304,1644998400,2022-02-16 08:00:00,BTC/USD,44225.15,44362.01,44173.44,44188.22,42.08482933,1859653.6970964929,0.003208773741055894,0.0009339593221904859,0.003696233973669945,0.003924801677913261,0.000518784487358848,1,1.0,135.18039185707764,0.43376329169663563
