Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00,41.52000045776367,42.20000076293945,41.5,42.06999969482422,32.45528030395508,3650100,0.0,0.0
2010-01-05 00:00:00,42.099998474121094,42.45000076293945,41.97999954223633,42.33000183105469,32.655860900878906,2613000,0.0,0.0
2010-01-06 00:00:00,42.09000015258789,42.900001525878906,41.810001373291016,42.779998779296875,33.00299835205078,5772100,0.0,0.0
2010-01-07 00:00:00,42.5,42.900001525878906,42.2400016784668,42.7400016784668,32.97215270996094,4022900,0.0,0.0
2010-01-08 00:00:00,42.5099983215332,43.060001373291016,42.189998626708984,42.56999969482422,32.84101486206055,5069700,0.0,0.0
2010-01-11 00:00:00,42.439998626708984,42.810001373291016,42.22999954223633,42.529998779296875,32.810142517089844,4231900,0.0,0.0
2010-01-12 00:00:00,42.209999084472656,43.619998931884766,42.20000076293945,42.2599983215332,32.60185623168945,5557100,0.0,0.0
2010-01-13 00:00:00,42.45000076293945,42.93000030517578,42.20000076293945,42.7400016784668,32.97215270996094,4496800,0.0,0.0
2010-01-14 00:00:00,42.720001220703125,43.290000915527344,42.599998474121094,43.119998931884766,33.26531219482422,3312500,0.0,0.0
2010-01-15 00:00:00,42.959999084472656,43.59000015258789,42.7400016784668,42.810001373291016,33.026153564453125,4734200,0.0,0.0
2010-01-19 00:00:00,42.689998626708984,43.83000183105469,42.5,43.75,33.75132369995117,5343600,0.0,0.0
2010-01-20 00:00:00,43.36000061035156,43.88999938964844,43.04999923706055,43.5099983215332,33.566162109375,4409900,0.0,0.0
2010-01-21 00:00:00,43.439998626708984,43.779998779296875,42.86000061035156,43.09000015258789,33.24215316772461,4578300,0.0,0.0
2010-01-22 00:00:00,43.02000045776367,43.02000045776367,41.88999938964844,42.18000030517578,32.54012680053711,4903400,0.0,0.0
2010-01-25 00:00:00,42.540000915527344,42.540000915527344,41.619998931884766,41.880001068115234,32.3087043762207,3665700,0.0,0.0
2010-01-26 00:00:00,41.7599983215332,42.189998626708984,41.529998779296875,41.83000183105469,32.270118713378906,3459000,0.0,0.0
2010-01-27 00:00:00,41.90999984741211,42.5,41.529998779296875,41.93000030517578,32.347267150878906,4562300,0.0,0.0
2010-01-28 00:00:00,42.150001525878906,42.150001525878906,41.099998474121094,41.290000915527344,31.853534698486328,4773300,0.0,0.0
2010-01-29 00:00:00,41.63999938964844,41.970001220703125,40.939998626708984,40.9900016784668,31.622093200683594,4618100,0.0,0.0
2010-02-01 00:00:00,41.15999984741211,41.599998474121094,40.90999984741211,41.189998626708984,31.776384353637695,3540100,0.0,0.0
2010-02-02 00:00:00,41.38999938964844,41.84000015258789,40.79999923706055,41.619998931884766,32.108116149902344,3817900,0.0,0.0
2010-02-03 00:00:00,41.54999923706055,41.689998626708984,41.38999938964844,41.599998474121094,32.09268569946289,2555100,0.0,0.0
2010-02-04 00:00:00,41.380001068115234,41.380001068115234,40.560001373291016,40.61000061035156,31.328947067260742,4069400,0.0,0.0
2010-02-05 00:00:00,40.209999084472656,40.75,39.70000076293945,40.540000915527344,31.274938583374023,5850400,0.0,0.0
2010-02-08 00:00:00,40.43000030517578,40.56999969482422,39.900001525878906,40.16999816894531,30.98949432373047,4514200,0.0,0.0
2010-02-09 00:00:00,40.470001220703125,40.779998779296875,40.18000030517578,40.2400016784668,31.04351043701172,4525700,0.0,0.0
2010-02-10 00:00:00,40.33000183105469,40.54999923706055,39.630001068115234,40.02000045776367,30.873783111572266,4885800,0.0,0.0
2010-02-11 00:00:00,40.02000045776367,40.599998474121094,39.61000061035156,40.27000045776367,31.0666446685791,4753300,0.0,0.0
2010-02-12 00:00:00,40.34000015258789,40.540000915527344,39.79999923706055,40.4900016784668,31.236371994018555,3347700,0.0,0.0
2010-02-16 00:00:00,40.70000076293945,40.84000015258789,40.220001220703125,40.84000015258789,31.506364822387695,2420000,0.0,0.0
2010-02-17 00:00:00,41.119998931884766,41.119998931884766,40.65999984741211,40.790000915527344,31.46780776977539,2480300,0.0,0.0
2010-02-18 00:00:00,40.84000015258789,41.34000015258789,40.72999954223633,41.310001373291016,31.868955612182617,2309400,0.0,0.0
2010-02-19 00:00:00,40.2599983215332,41.40999984741211,40.2599983215332,40.869998931884766,31.529523849487305,5039200,0.0,0.0
2010-02-22 00:00:00,40.9900016784668,41.09000015258789,40.54999923706055,40.70000076293945,31.398361206054688,2421400,0.0,0.0
2010-02-23 00:00:00,40.59000015258789,40.86000061035156,40.2400016784668,40.2599983215332,31.05893325805664,2600900,0.0,0.0
2010-02-24 00:00:00,40.41999816894531,40.630001068115234,40.2400016784668,40.279998779296875,31.074356079101562,3261600,0.0,0.0
2010-02-25 00:00:00,40.0099983215332,40.16999816894531,39.54999923706055,39.75,30.66549301147461,5548700,0.0,0.0
2010-02-26 00:00:00,39.75,40.25,39.720001220703125,39.970001220703125,30.835203170776367,4534000,0.0,0.0
2010-03-01 00:00:00,39.880001068115234,40.45000076293945,39.880001068115234,40.09000015258789,30.927780151367188,4157800,0.0,0.0
2010-03-02 00:00:00,40.31999969482422,40.91999816894531,40.25,40.599998474121094,31.321226119995117,3726700,0.0,0.0
2010-03-03 00:00:00,40.7599983215332,40.90999984741211,40.52000045776367,40.63999938964844,31.352088928222656,3194000,0.0,0.0
2010-03-04 00:00:00,40.560001373291016,41.0,40.439998626708984,40.90999984741211,31.56037139892578,3642900,0.0,0.0
2010-03-05 00:00:00,41.09000015258789,41.470001220703125,40.83000183105469,41.18000030517578,31.768674850463867,2781800,0.0,0.0
2010-03-08 00:00:00,41.060001373291016,41.61000061035156,41.060001373291016,41.459999084472656,31.98468780517578,4536100,0.0,0.0
2010-03-09 00:00:00,41.20000076293945,42.310001373291016,41.20000076293945,42.060001373291016,32.44755172729492,4826300,0.0,0.0
