2024-04-23,22:39:06,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,market_return_val,pr_val,score_val, avg_score_val
2024-04-23,23:09:16,40,10.056173268473456,-11.244492662355764,-1.7197619641512831,-11.244492662355768,16.631306133440876,58.550353738750175,0.08599059283733368,216890,-10.332453825857524,0.7674631396329623,0.7674631396329659, -6.545854681050872
2024-04-23,23:10:14,41,10.056173268473456,21.313774989902278,1.8272537805788316,21.31377498990227,16.74279348716615,58.550353738750175,0.9865254163742065,222180,-10.332453825857524,-9.093725476471871,-9.093725476471874, -6.606518271418039
2024-04-23,23:11:12,42,10.056173268473456,24.72308461393149,1.6903472215389803,24.72308461393149,16.92838165290488,58.550353738750175,0.3264123499393463,227470,-10.332453825857524,-10.332453825857524,-10.332453825857527, -6.69316793547477
2024-04-23,23:12:12,43,10.056173268473456,-20.08478808591968,-3.5219449540392938,-20.084788085919683,16.087173249749775,58.550353738750175,0.07515737414360046,232760,-10.332453825857524,-1.7389535017713453,-1.7389535017713484, -6.580572152890602
2024-04-23,23:13:12,44,10.056173268473456,-31.50253869642272,-3.79525228966244,-31.502538696422718,15.029624095390385,58.550353738750175,0.029661506414413452,238050,-10.332453825857524,-1.1806991827691293,-1.180699182769132, -6.46057497577679
2024-04-23,23:14:13,45,10.056173268473456,-21.081842658538363,-2.99442522000913,-21.081842658538363,14.244592209435414,58.550353738750175,0.07774800062179565,243340,-10.332453825857524,-2.09518545491858,-2.095185454918578, -6.36567520358422
2024-04-23,23:15:15,46,10.056173268473456,-35.687353811931864,-3.9366761585155583,-35.68735381193187,13.182210379193556,58.550353738750175,0.24095982313156128,248630,-10.332453825857524,-1.7389535017713453,-1.7389535017713484, -6.2672343163116055
2024-04-23,23:16:18,47,10.056173268473456,-4.36654643312443,-1.2101401469471411,-4.366546433124427,12.816611278936932,58.550353738750175,0.06032131239771843,253920,-10.332453825857524,-2.5043148373755875,-2.5043148373755884, -6.18884016050044
2024-04-23,23:17:21,48,10.056173268473456,-38.25018808733065,-3.369503222255997,-38.25018808733065,11.774431700033512,58.550353738750175,0.14610238373279572,259210,-10.332453825857524,-12.882051340726408,-12.882051340726406, -6.325436307035665
2024-04-23,23:18:25,49,10.056173268473456,-32.92778023356725,-2.9735214051499965,-32.92778023356725,10.880387461361497,58.550353738750175,0.15341129899024963,264500,-10.332453825857524,-1.7389535017713453,-1.7389535017713484, -6.233706650930378
2024-04-23,23:19:28,50,10.056173268473456,3.610129609413981,0.06986583749655242,3.6101296094139883,10.737833385833115,58.550353738750175,0.1658286452293396,269790,-10.332453825857524,-1.0789634027895012,-1.0789634027894976, -6.132633253908008
2024-04-23,23:20:32,51,10.056173268473456,27.06109477359653,2.459194869494573,27.061094773596537,11.05174225867472,58.550353738750175,0.05147574841976166,275080,-10.332453825857524,-5.8922819184451525,-5.89228191844515, -6.128011112841414
2024-04-23,23:21:37,52,10.056173268473456,17.066811354388612,2.0874673128447445,17.066811354388605,11.16523412840517,58.550353738750175,0.1537703275680542,280370,-10.332453825857524,0.6975746479990663,0.6975746479990761, -5.999226475844424
2024-04-23,23:22:44,53,10.056173268473456,5.662802161353908,0.5190584689545993,5.662802161353909,11.063337240126442,58.550353738750175,0.30392691493034363,285660,-10.332453825857524,-9.708228594150237,-9.708228594150242, -6.067911700257493
2024-04-23,23:23:51,54,10.056173268473456,39.0341546030287,2.3677317934591726,39.034154603028696,11.571897555815575,58.550353738750175,0.09597939252853394,290950,-10.332453825857524,-2.7743847516884967,-2.774384751688501, -6.008029392101694
2024-04-23,23:25:00,55,10.056173268473456,16.171964439383824,2.082798513422205,16.171964439383828,11.654041607307862,58.550353738750175,0.17531022429466248,296240,-10.332453825857524,-1.3958834962523148,-1.39588349625231, -5.925669643961527
2024-04-23,23:26:09,56,10.056173268473456,-25.805503159475794,-3.5871746632289248,-25.80550315947579,10.996856611399377,58.550353738750175,0.13567617535591125,301530,-10.332453825857524,-4.924425040844538,-4.92442504084454, -5.908103949170001
2024-04-23,23:27:19,57,10.056173268473456,-7.348685133875332,-1.6665412674431443,-7.348685133875335,10.68055416751533,58.550353738750175,0.5625640153884888,306820,-10.332453825857524,-8.49829840328189,-8.498298403281893, -5.952762474240895
2024-04-23,23:28:31,58,10.056173268473456,38.668649469746775,2.268352923223412,38.66864946974678,11.154928664163322,58.550353738750175,0.27262139320373535,312110,-10.332453825857524,3.0823293616522696,3.0823293616522704, -5.799625324479994
2024-04-23,23:29:39,59,10.056173268473456,-10.011867668276542,-2.400578764918286,-10.011867668276537,10.802148725289324,58.550353738750175,0.07168997824192047,317400,-10.332453825857524,-1.0917876410886596,-1.0917876410886578, -5.721161363090138
2024-04-23,23:30:49,60,10.056173268473456,-20.060929253780902,-2.0201190467590844,-20.0609292537809,10.296196627271781,58.550353738750175,0.14166824519634247,322690,-10.332453825857524,-9.757878438161127,-9.757878438161129, -5.7873370528454
2024-04-23,23:31:59,61,10.056173268473456,-20.708765430544098,-4.043557178210217,-20.70876543054409,9.796116594081202,58.550353738750175,0.1289307177066803,327980,-10.332453825857524,-5.966599748741286,-5.966599748741288, -5.790228386650173
2024-04-23,23:33:11,62,10.056173268473456,-7.011468985233938,-2.391491632814372,-7.0114689852339325,9.52932952139366,58.550353738750175,3.5519185066223145,333270,-10.332453825857524,-3.3337008010585367,-3.3337008010585407, -5.7512358852915755
2024-04-23,23:34:23,63,10.056173268473456,8.819425765544175,0.612974230616345,8.819425765544167,9.518237275208511,58.550353738750175,0.11371391266584396,338560,-10.332453825857524,1.0748773820392632,1.0748773820392614, -5.6445778654895316
2024-04-23,23:35:34,64,10.056173268473456,30.352554388522513,2.021201341844104,30.35255438852252,9.838765230797957,58.550353738750175,0.09166284650564194,343850,-10.332453825857524,-10.30932230558632,-10.30932230558632, -5.7163431645679434
2024-04-23,23:36:46,65,10.056173268473456,-1.3270904715726894,-0.7133864646815018,-1.3270904715726886,9.669585598943858,58.550353738750175,0.043112870305776596,349140,-10.332453825857524,-8.38009238011409,-8.380092380114093, -5.756703001167128
2024-04-23,23:37:59,66,10.056173268473456,7.373977647526053,0.5815194415229518,7.373977647526061,9.635322793698816,58.550353738750175,0.19598637521266937,354430,-10.332453825857524,-8.719465278670802,-8.719465278670796, -5.800923333667182
2024-04-23,23:39:18,67,10.056173268473456,-5.4710466969722376,-1.203847714400111,-5.4710466969722376,9.413170301188947,58.550353738750175,0.07163828611373901,359720,-10.332453825857524,-15.427422811055823,-15.42742281105582, -5.942489502452309
2024-04-23,23:40:39,68,10.056173268473456,-9.086718277469586,-1.8234389814439838,-9.086718277469586,9.145055973962013,58.550353738750175,0.15410079061985016,365010,-10.332453825857524,1.0748773820392632,1.0748773820392614, -5.8407885331118505
