2024-04-23,00:04:31,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,pr_val,score_val, avg_score_val
2024-04-23,01:21:13,72,10.056173268473456,-8.609336612688512,-1.899811028456093,-8.609336612688509,16.5792976951013,96.24929006574047,0.9195610284805298,386170,-10.332453825857524,-7.9656407303627885,-7.965640730362793, -5.543465634009127
2024-04-23,01:22:39,73,10.056173268473456,47.55469216344432,2.678741709502794,47.554692163444315,16.997884106835667,96.24929006574047,0.17593719065189362,391460,-10.332453825857524,-8.076160390355158,-8.076160390355156, -5.577691238824614
2024-04-23,01:24:05,74,10.056173268473456,47.44439707231254,2.8980639213882835,47.44439707231254,17.403837613042025,96.24929006574047,0.1541646122932434,396750,-10.332453825857524,2.208431186260107,2.2084311862601, -5.473876273156818
2024-04-23,01:25:33,75,10.056173268473456,9.28731532251894,1.497683410699717,9.287315322518936,17.29704126711409,96.24929006574047,0.1365741491317749,402040,-10.332453825857524,2.3071070492477697,2.3071070492477617, -5.371494913651495
2024-04-23,01:27:01,76,10.056173268473456,39.822517637287106,2.530604262221999,39.82251763728709,17.58957992127218,96.24929006574047,0.6646485328674316,407330,-10.332453825857524,-9.68855658934581,-9.688556589345808, -5.427560649699473
2024-04-23,01:28:30,77,10.056173268473456,37.976017080815524,3.6491413683927,37.976017080815524,17.850944500240683,96.24929006574047,0.2206602841615677,412620,-10.332453825857524,-6.340387342277321,-6.3403873422773245, -5.4392635560145735
2024-04-23,01:30:01,78,10.056173268473456,31.368941521739167,3.2525787096064755,31.368941521739174,18.022058386588764,96.24929006574047,0.05547690391540527,417910,-10.332453825857524,4.8771613565523175,4.877161356552307, -5.308675898893474
2024-04-23,01:31:33,79,10.056173268473456,77.49575105198714,2.565134114893366,77.49575105198713,18.76547954490625,96.24929006574047,0.11817814409732819,423200,-10.332453825857524,-1.1503649797263815,-1.1503649797263762, -5.256697012403886
2024-04-23,01:33:04,80,10.056173268473456,11.388457147289888,0.6198814618172842,11.388457147289884,18.674405194318393,96.24929006574047,0.06992309540510178,428490,-10.332453825857524,4.740571970611618,4.740571970611612, -5.133273938539498
2024-04-23,01:34:37,81,10.056173268473456,1.439498696075936,-0.23323044637560306,1.4394986960759297,18.46422340775446,96.24929006574047,0.058968547731637955,433780,-10.332453825857524,-1.1332794705327665,-1.13327947053277, -5.084493518197952
2024-04-23,01:36:11,82,10.056173268473456,16.289116597242458,1.8010427368019153,16.28911659724247,18.43801730160371,96.24929006574047,0.03997843712568283,439070,-10.332453825857524,-9.051828514665782,-9.051828514665786, -5.132292735022865
2024-04-23,01:37:45,83,10.056173268473456,21.23437457962616,2.089038367988151,21.234374579626163,18.47130726919922,96.24929006574047,0.08339287340641022,444360,-10.332453825857524,-7.54175928598646,-7.541759285986458, -5.160976860629575
2024-04-23,01:39:19,84,10.056173268473456,10.883164697294712,1.119038674090192,10.883164697294717,18.3820350036474,96.24929006574047,0.05894697830080986,449650,-10.332453825857524,-11.42918231501736,-11.429182315017357, -5.234720454210608
2024-04-23,01:40:54,85,10.056173268473456,16.632998844742342,1.2865368614086599,16.632998844742346,18.36169737389269,96.24929006574047,0.04325558990240097,454940,-10.332453825857524,-12.70592400814692,-12.705924008146923, -5.3215949141401
2024-04-23,01:42:29,86,10.056173268473456,-9.013488861794471,-1.728537004591277,-9.013488861794471,18.047040060838814,96.24929006574047,0.08800498396158218,460230,-10.332453825857524,2.281593701027207,2.281593701027205, -5.23420194155197
2024-04-23,01:44:05,87,10.056173268473456,10.218106752314803,1.0236059786947815,10.218106752314796,17.958074909605585,96.24929006574047,0.04441604018211365,465520,-10.332453825857524,-6.092817770106896,-6.09281777010689, -5.24395893960373
2024-04-23,01:45:43,88,10.056173268473456,44.191317336915034,3.002438925730164,44.191317336915034,18.252830442496702,96.24929006574047,0.051550962030887604,470810,-10.332453825857524,-13.030928625683346,-13.030928625683345, -5.331452981020354
2024-04-23,01:47:21,89,10.056173268473456,11.241843021136312,1.0501785612051209,11.241843021136305,18.174930582259364,96.24929006574047,0.0985918939113617,476100,-10.332453825857524,2.507929123842767,2.5079291238427714, -5.244348735410764
2024-04-23,01:49:00,90,10.056173268473456,-12.2382329279771,-2.015464294402577,-12.238232927977094,17.84071999423479,96.24929006574047,0.1099221408367157,481390,-10.332453825857524,-12.916520439477509,-12.916520439477509, -5.328658314576333
2024-04-23,01:50:40,91,10.056173268473456,18.341077873676916,2.0261782549566627,18.341077873676923,17.84615866683742,96.24929006574047,0.2865440249443054,486680,-10.332453825857524,-9.429555198341443,-9.429555198341447, -5.3732332807042145
2024-04-23,01:52:21,92,10.056173268473456,66.56985802965202,2.875302097228236,66.56985802965204,18.370069412674138,96.24929006574047,1.8268086910247803,491970,-10.332453825857524,2.5114418434704744,2.5114418434704646, -5.2884518277560995
2024-04-23,01:54:02,93,10.056173268473456,-8.891208379874483,-2.6130818934993933,-8.891208379874485,18.080055819136383,96.24929006574047,0.20019911229610443,497260,-10.332453825857524,4.106448703595866,4.106448703595873, -5.188506077422567
2024-04-23,01:55:45,94,10.056173268473456,16.076119418687718,1.5899902480889716,16.076119418687725,18.058961751763242,96.24929006574047,0.06447581946849823,502550,-10.332453825857524,12.441462833836226,12.441462833836226, -5.002927457304054
2024-04-23,01:57:28,95,10.056173268473456,30.802363375256903,2.9304013697179734,30.802363375256903,18.191705518674635,96.24929006574047,0.22786441445350647,507840,-10.332453825857524,-1.29127016010524,-1.2912701601052419, -4.964264360458233
