2024-04-27,09:02:51,None
2024-04-27,09:02:52,Model: "sequential"
2024-04-27,09:02:52,_________________________________________________________________
2024-04-27,09:02:52, Layer (type)                Output Shape              Param #   
2024-04-27,09:02:52,=================================================================
2024-04-27,09:02:52, dense (Dense)               (None, 256)               7680      
2024-04-27,09:02:52,                                                                 
2024-04-27,09:02:52, dense_1 (Dense)             (None, 256)               65792     
2024-04-27,09:02:52,                                                                 
2024-04-27,09:02:52, dense_2 (Dense)             (None, 2)                 514       
2024-04-27,09:02:52,                                                                 
2024-04-27,09:02:52,=================================================================
2024-04-27,09:02:52,Total params: 73,986
2024-04-27,09:02:52,Trainable params: 73,986
2024-04-27,09:02:52,Non-trainable params: 0
2024-04-27,09:02:52,_________________________________________________________________
2024-04-27,09:02:52,None
2024-04-27,09:02:52,Model: "sequential_1"
2024-04-27,09:02:52,_________________________________________________________________
2024-04-27,09:02:52, Layer (type)                Output Shape              Param #   
2024-04-27,09:02:52,=================================================================
2024-04-27,09:02:52, dense_3 (Dense)             (None, 256)               7680      
2024-04-27,09:02:52,                                                                 
2024-04-27,09:02:52, dense_4 (Dense)             (None, 256)               65792     
2024-04-27,09:02:52,                                                                 
2024-04-27,09:02:52, dense_5 (Dense)             (None, 2)                 514       
2024-04-27,09:02:52,                                                                 
2024-04-27,09:02:52,=================================================================
2024-04-27,09:02:52,Total params: 73,986
2024-04-27,09:02:52,Trainable params: 73,986
2024-04-27,09:02:52,Non-trainable params: 0
2024-04-27,09:02:52,_________________________________________________________________
2024-04-27,09:02:52,Creating converter from 3 to 5
2024-04-27,09:02:52,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,market_return_val,pr_val,score_val, avg_score_val
2024-04-27,09:03:29,0,4.751563585823471,22.417519857926436,1.5894941590259342,22.417519857926436,22.417519857926436,-inf,0.022065727040171623,5953,-9.114249037227228,-1.3527704560781562,-1.3527704560781615, -1.3527704560781615
2024-04-27,09:03:29,Creating converter from 5 to 3
2024-04-27,09:04:07,1,4.751563585823471,20.51570768767639,1.1508191141159418,20.515707687676382,21.46661377280141,22.417519857926436,0.059350162744522095,11906,-9.114249037227228,-8.987318986642268,-8.987318986642265, -5.170044721360213
2024-04-27,09:04:46,2,4.751563585823471,39.444726490736585,1.61794462365013,39.44472649073657,27.45931801211313,22.417519857926436,0.2479783296585083,17859,-9.114249037227228,-10.323776901846838,-10.323776901846841, -6.887955448189089
2024-04-27,09:05:26,3,4.751563585823471,42.2189657984162,1.7989596093897542,42.21896579841621,31.1492299586889,39.44472649073657,0.2194908857345581,23812,-9.114249037227228,-9.46002633402243,-9.46002633402243, -7.5309731696474245
2024-04-27,09:06:06,4,4.751563585823471,40.03073132457746,1.9458197900931336,40.03073132457746,32.92553023186661,42.21896579841621,0.09075194597244263,29765,-9.114249037227228,-9.209477447865988,-9.209477447865993, -7.866674025291138
2024-04-27,09:06:47,5,4.751563585823471,23.00323310252077,1.3677665435328565,23.00323310252078,31.27181404364231,42.21896579841621,0.05191383138298988,35718,-9.114249037227228,-9.126432139986063,-9.126432139986065, -8.076633711073626
2024-04-27,09:07:30,6,4.751563585823471,40.3416105638434,1.783099472203126,40.3416105638434,32.5674992608139,42.21896579841621,0.0725204348564148,41671,-9.114249037227228,-10.488016879959927,-10.488016879959929, -8.421117020914526
2024-04-27,09:08:13,7,4.751563585823471,7.620309686486859,0.401563268881111,7.6203096864868485,29.449100564023013,42.21896579841621,0.1537514328956604,47624,-9.114249037227228,-7.576767559950415,-7.576767559950412, -8.315573338294012
2024-04-27,09:08:56,8,4.751563585823471,13.778305551266579,0.8080697359393447,13.778305551266584,27.70790111816119,42.21896579841621,0.11016008257865906,53577,-9.114249037227228,-8.314126898009066,-8.314126898009064, -8.315412622706795
