,index,date,hour,holidays,n_weekday,n_hour,open,high,low,close,adj_close,volume,dividends,stock_splits,source10_x,source9_x,source8_x,source7_x,source6_x,source5_x,source4_x,source3_x,source2_x,source1_x,source10_y,source9_y,source8_y,source7_y,source6_y,source5_y,source4_y,source3_y,source2_y,source1_y,feature_close,feature_open,feature_high,feature_low,feature_volume,feature_source10_x,feature_source9_x,feature_source8_x,feature_source7_x,feature_source6_x,feature_source5_x,feature_source4_x,feature_source3_x,feature_source2_x,feature_source1_x,feature_source10_y,feature_source9_y,feature_source8_y,feature_source7_y,feature_source6_y,feature_source5_y,feature_source4_y,feature_source3_y,feature_source2_y,feature_source1_y,position,real_position,portfolio_valuation,Asset_value,Money_fiat,reward
17,15295,2024-01-03,11:00:00,0,2,11,184.190002441406,184.380004882812,183.429992675781,183.929992675781,183.929992675781,5295920.0,0.0,0.0,0.24051425,0.30921525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153877,0.23760575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001466896631555004,0.0012766743513704512,0.0005967753201346874,-0.00010905076889757242,-0.2847112293258769,0.24051425,0.30921525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153877,0.23760575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,100.38205402968636,100.38205402968636,0.0,0.0
18,15296,2024-01-03,12:00:00,0,2,12,183.927093505859,184.550003051758,183.851699829102,184.473098754883,184.473098754883,3968490.0,0.0,0.0,0.24596125000000002,0.16801375,0.0,0.0,0.0825715,0.0,0.0,0.0,0.0,0.0,0.093569,0.0735985,0.0,0.0,-0.01522975,0.0,0.0,0.0,0.0,0.0,0.002948436021209272,-0.001428398643491581,0.0009215741594420986,0.002296370046441066,-0.2885510430785843,0.24596125000000002,0.16801375,0.0,0.0,0.0825715,0.0,0.0,0.0,0.0,0.0,0.093569,0.0735985,0.0,0.0,-0.01522975,0.0,0.0,0.0,0.0,0.0,1,1.0,100.67846084721052,100.67846084721052,0.0,0.2964068175241579
19,15297,2024-01-03,13:00:00,0,2,13,184.475006103516,184.820007324219,183.804992675781,184.740005493164,184.740005493164,4500805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014458142558036581,0.0029745378879567725,0.0014619720766044862,-0.00025408025761233344,0.12587059996460492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.82412847995076,0.0,100.82412847995076,0.14566763274024197
20,15298,2024-01-03,14:00:00,0,2,14,184.749496459961,184.940002441406,184.210098266602,184.389999389648,184.389999389648,4256338.0,0.0,0.0,0.2855376,0.114847,0.0,0.0571052,0.0,0.0,0.0,0.0,0.0,0.0,0.006232000000000001,0.0898134,0.0,-0.0212668,0.0,0.0,0.0,0.0,0.0,0.0,-0.001896384492072186,0.0014868482731111281,0.0006490432617386606,0.002201571426920136,-0.05584710348726363,0.2855376,0.114847,0.0,0.0571052,0.0,0.0,0.0,0.0,0.0,0.0,0.006232000000000001,0.0898134,0.0,-0.0212668,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.82412847995076,0.0,100.82412847995076,0.0
21,15299,2024-01-03,15:00:00,0,2,15,184.389999389648,184.520004272461,183.75,184.25,184.25,5053608.0,0.0,0.0,0.0,0.0,0.042373,0.10185566666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05373566666666666,-0.02601466666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007595453375129732,-0.0019477578964525663,-0.0022735795064833843,-0.00250080651982958,0.17169327745182988,0.0,0.0,0.042373,0.10185566666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05373566666666666,-0.02601466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.82412847995076,0.0,100.82412847995076,0.0
22,15300,2024-01-03,16:00:00,0,2,16,184.24,184.4581,183.78,184.21,184.21,5053608.0,0.0,0.0,0.11612249999999999,0.0,0.0,0.041737250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.12548625000000002,0.0,0.0,-0.01693125,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021711990532010395,-0.0008138208945290786,-0.000335544425671901,0.00016325197979291322,0.0,0.11612249999999999,0.0,0.0,0.041737250000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.12548625000000002,0.0,0.0,-0.01693125,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999999999999999,100.82412847995076,100.82412847995074,1.4210854715202004e-14,0.0
23,15301,2024-01-03,17:00:00,0,2,17,184.21,192.9419,175.75641,184.14,184.14,5053608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15402,0.0,0.0,0.0,0.0,0.0,-0.000380073304426063,-0.00016284434830398902,0.04496676989653426,-0.044640387785326044,0.0,0.0,0.0,0.0,0.0,0.144275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15402,0.0,0.0,0.0,0.0,0.0,1,0.9999999999999999,100.78581520166186,100.78581520166185,1.4210854715202004e-14,-0.03831327828889641
24,15302,2024-01-03,18:00:00,0,2,18,184.15,184.3,184.12,184.2,184.2,5053608.0,0.0,0.0,0.22914025000000002,0.0,0.0,0.0,0.165048,0.0,0.01998025,0.0,0.0,0.0,-0.04571525,0.0,0.0,0.0,0.0770595,0.0,0.01876275,0.0,0.0,0.0,0.0003257859615067385,-0.0003257682730514891,-0.04582424263916451,0.0464887166616279,0.0,0.22914025000000002,0.0,0.0,0.0,0.165048,0.0,0.01998025,0.0,0.0,0.0,-0.04571525,0.0,0.0,0.0,0.0770595,0.0,0.01876275,0.0,0.0,0.0,0,0.0,100.81865515448091,0.0,100.81865515448091,0.03283995281904595
25,15303,2024-01-03,19:00:00,0,2,19,184.15,184.3,184.12,184.2,184.2,5053608.0,0.0,0.0,0.0,0.0,0.0,0.400265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26778,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.81865515448091,0.0,100.81865515448091,0.0
26,15315,2024-01-04,07:00:00,0,3,7,183.14,183.3,182.65,182.97,182.97,5053608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00669991884473178,-0.005499755211488377,-0.005440709830118225,-0.008015965707749172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.81865515448091,0.0,100.81865515448091,0.0
27,15316,2024-01-04,08:00:00,0,3,8,182.97,185.0,181.95,182.25,182.25,5053608.0,0.0,0.0,0.114682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003942834087707113,-0.0009286827031113401,0.009231670232665494,-0.0038398291831227608,0.0,0.114682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.81865515448091,0.0,100.81865515448091,0.0
28,15317,2024-01-04,09:00:00,0,3,9,182.149993896484,183.087203979492,181.227600097656,181.679992675781,181.679992675781,16075231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031325134053083884,-0.004491715030087926,-0.010393261260538567,-0.003978223628827413,1.1571771965293827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,100.81865515448091,100.81865515448091,0.0,0.0
29,15318,2024-01-04,10:00:00,0,3,10,181.669998168945,182.354995727539,180.880004882812,182.125,182.125,10313237.0,0.0,0.0,0.0,0.448513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024464070319097854,-0.0026386455747499818,-0.004007250571279821,-0.001919845464868465,-0.44385142438655706,0.0,0.448513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,101.06560056272802,0.0,101.06560056272802,0.24694540824711453
30,15319,2024-01-04,11:00:00,0,3,11,182.126998901367,182.440002441406,181.320007324219,182.139999389648,182.139999389648,7509793.0,0.0,0.0,0.15600966666666666,0.197485,0.0,0.0,0.031156666666666666,0.0,0.0,0.0,0.0,0.0,0.08930733333333334,0.15626933333333334,0.0,0.0,-0.06976,0.0,0.0,0.0,0.0,0.0,8.235427329900339e-05,0.0025123955199719316,0.00046605197895976936,0.0024296115020585084,-0.31722031362667685,0.15600966666666666,0.197485,0.0,0.0,0.031156666666666666,0.0,0.0,0.0,0.0,0.0,0.08930733333333334,0.15626933333333334,0.0,0.0,-0.06976,0.0,0.0,0.0,0.0,0.0,0,0.0,101.06560056272802,0.0,101.06560056272802,0.0
31,15320,2024-01-04,12:00:00,0,3,12,182.130004882812,182.990005493164,181.960006713867,182.914993286133,182.914993286133,4961844.0,0.0,0.0,0.198129,0.18224833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254199999999999,-0.015778333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004245908568933263,1.650472833108291e-05,0.003010171333059231,0.003523453132759502,-0.4144304563076861,0.198129,0.18224833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254199999999999,-0.015778333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,101.06560056272802,0.0,101.06560056272802,0.0
32,15321,2024-01-04,13:00:00,0,3,13,182.910003662109,183.070007324219,182.419998168945,182.5,182.5,4172442.0,0.0,0.0,0.0,0.0,0.07159,0.11518724999999999,0.13301075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433525,0.04583025,-0.08223875,0.0,0.0,0.0,0.0,0.0,-0.0022713543350550073,0.004273503989265743,0.000437096812148374,0.002524791115143156,-0.17327596992148797,0.0,0.0,0.07159,0.11518724999999999,0.13301075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433525,0.04583025,-0.08223875,0.0,0.0,0.0,0.0,0.0,0,0.0,101.06560056272802,0.0,101.06560056272802,0.0
33,15322,2024-01-04,14:00:00,0,3,14,182.5,182.660003662109,181.872100830078,181.940093994141,181.940093994141,6011068.0,0.0,0.0,0.12260525,0.1546515,0.0,0.09113225,0.0,0.0,0.0,0.0,0.0,0.0,-0.06862,0.0540995,0.0,0.050821,0.0,0.0,0.0,0.0,0.0,0.0,-0.003072694007124884,-0.0022440755866592775,-0.0022421120583673054,-0.003008013368906888,0.36510096066862185,0.12260525,0.1546515,0.0,0.09113225,0.0,0.0,0.0,0.0,0.0,0.0,-0.06862,0.0540995,0.0,0.050821,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,101.06560056272802,101.06560056272802,0.0,0.0
34,15323,2024-01-04,15:00:00,0,3,15,181.945007324219,182.414993286133,181.429992675781,181.919998168945,181.919998168945,7594098.0,0.0,0.0,0.0,0.0,0.110154,0.0,0.0,0.1765295,0.0,0.0,0.0,0.0,0.0,0.0,-0.2262405,0.0,0.0,0.0558855,0.0,0.0,0.0,0.0,-0.0001104590783614474,-0.003045689163780045,-0.0013422470166890204,-0.002433833332849519,0.2337689300646669,0.0,0.0,0.110154,0.0,0.0,0.1765295,0.0,0.0,0.0,0.0,0.0,0.0,-0.2262405,0.0,0.0,0.0558855,0.0,0.0,0.0,0.0,1,1.0,101.05443756617433,101.05443756617433,0.0,-0.01116299655369346
35,15324,2024-01-04,16:00:00,0,3,16,181.92,182.1,181.64,181.82,181.82,7594098.0,0.0,0.0,0.0,0.0,0.0,0.080865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005498332433476833,-0.00013745385654033313,-0.0017282875620550711,0.0011568422170725999,0.0,0.0,0.0,0.0,0.080865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105142,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,100.99888974943018,100.99888974943018,0.0,-0.0555478167441521
36,15325,2024-01-04,17:00:00,0,3,17,181.82,189.92238,174.463,181.88,181.88,7594098.0,0.0,0.0,0.06623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003299422630976355,-0.0005498433085137242,0.042059475641525394,-0.04031402145369067,0.0,0.06623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,101.03221904975449,101.03221904975449,0.0,0.03332930032431136
37,15326,2024-01-04,18:00:00,0,3,18,181.9,182.1,181.86,181.895,181.895,7594098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053732,0.0,0.0,0.0,0.0,0.0,8.246855890872899e-05,0.00043989883036446,-0.04205947564152526,0.041524475521707176,0.0,0.0,0.0,0.0,0.0,0.301933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053732,0.0,0.0,0.0,0.0,0.0,1,1.0,101.04055137483557,101.04055137483557,0.0,0.008332325081084946
38,15327,2024-01-04,19:00:00,0,3,19,181.9,182.1,181.86,181.895,181.895,7594098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,101.04055137483557,0.0,101.04055137483557,0.0
39,15339,2024-01-05,07:00:00,0,4,7,180.44,181.11,180.25,180.82,180.82,7594098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00592753620649821,-0.008058772983881414,-0.005451405257117673,-0.008892384132708445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,101.04055137483557,101.04055137483557,0.0,0.0
40,15340,2024-01-05,08:00:00,0,4,8,180.82,186.7343,180.2119,180.7,180.7,7594098.0,0.0,0.0,0.667971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006638637110375913,0.002103748769025172,0.03058216939065368,-0.00021139543536705945,0.0,0.667971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,100.97349647955308,100.97349647955308,0.0,-0.06705489528249586
