,index,date,hour,holidays,n_weekday,n_hour,open,high,low,close,adj_close,volume,dividends,stock_splits,source10_x,source9_x,source8_x,source7_x,source6_x,source5_x,source4_x,source3_x,source2_x,source1_x,source10_y,source9_y,source8_y,source7_y,source6_y,source5_y,source4_y,source3_y,source2_y,source1_y,feature_close,feature_open,feature_high,feature_low,feature_volume,feature_source10_x,feature_source9_x,feature_source8_x,feature_source7_x,feature_source6_x,feature_source5_x,feature_source4_x,feature_source3_x,feature_source2_x,feature_source1_x,feature_source10_y,feature_source9_y,feature_source8_y,feature_source7_y,feature_source6_y,feature_source5_y,feature_source4_y,feature_source3_y,feature_source2_y,feature_source1_y,position,real_position,portfolio_valuation,Asset_value,Money_fiat,reward
1121,2982,2022-08-08,10:00:00,0,0,10,166.990005493164,167.220001220703,165.960006713867,166.100006103516,166.100006103516,6593669.0,0.0,0.0,0.157814,0.0,0.0,0.0,0.0,0.0,0.0326635,0.0,0.0,0.0,0.070694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005224109506496863,0.0037197689569701776,-0.003522054442543955,0.0003616755133296138,-1.2825694140810693,0.157814,0.0,0.0,0.0,0.0,0.0,0.0326635,0.0,0.0,0.0,0.070694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,131.24797928735077,0.0,131.24797928735077,0.0
1122,2983,2022-08-08,11:00:00,0,0,11,166.095001220703,166.429992675781,164.550003051758,164.718399047852,164.718399047852,7568694.0,0.0,0.0,0.0,0.053868,0.0,0.0,0.0,0.0,0.0,0.053989,0.0,0.0,0.0,0.035262,0.0,0.0,0.0,0.0,0.0,0.06331,0.0,0.0,-0.008352709926514774,-0.005374042111900081,-0.004735561431064893,-0.00853234198396419,0.13791058320726607,0.0,0.053868,0.0,0.0,0.0,0.0,0.0,0.053989,0.0,0.0,0.0,0.035262,0.0,0.0,0.0,0.0,0.0,0.06331,0.0,0.0,0,0.0,131.24797928735077,0.0,131.24797928735077,0.0
1123,2984,2022-08-08,12:00:00,0,0,12,164.720001220703,165.550003051758,164.560897827148,164.860000610352,164.860000610352,5179745.0,0.0,0.0,0.1390628,0.0,0.022436400000000002,0.017437,0.0,0.0,0.0,0.0,0.0,0.0,0.020890199999999998,0.0,0.0331092,0.0006334,0.0,0.0,0.0,0.0,0.0,0.0,0.000859289148559608,-0.008312851037297973,-0.00530147416351764,6.620732017626828e-05,-0.37926470218752717,0.1390628,0.0,0.022436400000000002,0.017437,0.0,0.0,0.0,0.0,0.0,0.0,0.020890199999999998,0.0,0.0331092,0.0006334,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,131.24797928735077,0.0,131.24797928735077,0.0
1124,2985,2022-08-08,13:00:00,0,0,13,164.869995117188,165.339996337891,164.440002441406,164.710006713867,164.710006713867,4539640.0,0.0,0.0,0.075043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009102400309973522,0.0009101848266430583,-0.001269344751741783,-0.0007349243791416068,-0.1319081135053914,0.075043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,131.24797928735077,131.24797928735077,0.0,0.0
1125,2986,2022-08-08,14:00:00,0,0,14,164.714996337891,165.169998168945,164.199996948242,164.889999389648,164.889999389648,4884292.0,0.0,0.0,0.13623933333333335,0.018369666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038919333333333334,0.06864233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921886549778949,-0.0009405694721693781,-0.0010287022284519154,-0.0014605984437540973,0.07317662776602561,0.13623933333333335,0.018369666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038919333333333334,0.06864233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,131.39140515111035,0.0,131.39140515111035,0.14342586375957467
1126,2987,2022-08-08,15:00:00,0,0,15,164.899993896484,165.100006103516,164.705001831055,164.880004882812,164.880004882812,4225214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1094085,0.0354675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079232,0.0,0.0,0.0,-6.061501476544369e-05,0.0011225070673306701,-0.0004238475524352438,0.003070827634339063,-0.144954431107072,0.0,0.0,0.0,0.0,0.0,0.1094085,0.0354675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079232,0.0,0.0,0.0,0,0.0,131.39140515111035,0.0,131.39140515111035,0.0
1127,2988,2022-08-08,16:00:00,0,0,16,164.87,170.7008,164.77,164.955,164.955,4225214.0,0.0,0.0,0.0,0.142565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045474323446679105,-0.0001819079790268755,0.03336092847938189,0.0003945560022885007,0.0,0.0,0.142565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,131.39140515111035,0.0,131.39140515111035,0.0
1128,2989,2022-08-08,17:00:00,0,0,17,164.96,165.22,164.89,165.07,165.07,4225214.0,0.0,0.0,0.0428145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031629,0.0,0.0287065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006969169284420773,0.000545735695562587,-0.03263439723970501,0.0007280228435367594,0.0,0.0428145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031629,0.0,0.0287065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,131.39140515111035,131.39140515111035,0.0,0.0
1129,2990,2022-08-08,18:00:00,0,0,18,165.05,167.0,164.5906,165.03,165.03,4225214.0,0.0,0.0,0.141171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024235080397316098,0.0005454380305523198,0.010715893282395977,-0.0018174064415871572,0.0,0.141171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,131.35956619669074,131.35956619669074,0.0,-0.031838954419612264
1130,2991,2022-08-08,19:00:00,0,0,19,165.0,167.11,164.4306,165.2,165.2,4225214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010295855314012003,-0.0003029843986214573,0.0006584657985361855,-0.000972581782646282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,131.49488175297407,131.49488175297407,0.0,0.1353155562833308
1131,3003,2022-08-09,07:00:00,0,1,7,163.91,164.34,163.88,164.04,164.04,4225214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007046560563019172,-0.006627977199311905,-0.0167148257122495,-0.003354144009973182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.57155207480548,130.57155207480548,0.0,-0.9233296781685851
1132,3004,2022-08-09,08:00:00,0,1,8,164.02,165.1688,163.5,163.8,163.8,4225214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014641291048893132,0.0006708749069965928,0.005030528761693212,-0.002321462341362236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130.38051834828786,0.0,130.38051834828786,-0.19103372651761674
1133,3005,2022-08-09,09:00:00,0,1,9,164.020004272461,164.799896240234,163.25,164.399993896484,164.399993896484,15343788.0,0.0,0.0,0.078354,0.06801533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024245666666666665,0.07362433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003656274077100127,2.6048414419246106e-08,-0.0022359933997923493,-0.0015302221807675935,1.2896407911561405,0.078354,0.06801533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024245666666666665,0.07362433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.38051834828786,130.38051834828786,0.0,0.0
1134,3006,2022-08-09,10:00:00,0,1,10,164.399993896484,165.320007324219,164.009994506836,165.065002441406,165.065002441406,8126905.0,0.0,0.0,0.0,0.022441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040369050152733975,0.0023140478393896477,0.0031510460818725576,0.004644599925616275,-0.6355305392976869,0.0,0.022441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.90791592743597,130.90791592743597,0.0,0.5273975791481007
1135,3007,2022-08-09,11:00:00,0,1,11,165.065002441406,165.820007324219,164.460006713867,164.520004272461,164.520004272461,8888170.0,0.0,0.0,0.07857344444444445,0.06057133333333334,0.025744444444444445,0.0,0.005277333333333333,0.0,0.0,0.010613000000000001,0.0,0.07908222222222222,0.06189377777777778,0.051687333333333335,0.009869444444444445,0.0,0.021065444444444446,0.0,0.0,0.02391688888888889,0.0,-0.0021565555555555557,-0.0033071811798695587,0.0040369050152733975,0.003019872910952576,0.002740052284299538,0.08954101679465143,0.07857344444444445,0.06057133333333334,0.025744444444444445,0.0,0.005277333333333333,0.0,0.0,0.010613000000000001,0.0,0.07908222222222222,0.06189377777777778,0.051687333333333335,0.009869444444444445,0.0,0.021065444444444446,0.0,0.0,0.02391688888888889,0.0,-0.0021565555555555557,0,0.0,130.47569484225357,0.0,130.47569484225357,-0.4322210851823911
1136,3008,2022-08-09,12:00:00,0,1,12,164.509994506836,165.330001831055,164.479995727539,165.279998779297,165.279998779297,4501094.0,0.0,0.0,0.0,0.113866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608828654188579,-0.0033680252710783978,-0.0029594192193614513,0.00012153592477819072,-0.6804007007264353,0.0,0.113866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.47569484225357,130.47569484225357,0.0,0.0
1137,3009,2022-08-09,13:00:00,0,1,13,165.279998779297,165.600006103516,164.904998779297,164.994995117188,164.994995117188,5647355.0,0.0,0.0,0.18408475,0.01068075,0.0,0.031041,0.0,0.0,0.0,0.0,0.0,0.0,0.023266750000000003,-0.00473025,0.0,-0.01535575,0.0,0.0,0.0,0.0,0.0,0.0,-0.001725857168227271,0.00466967274539754,0.001631791169732947,0.002580586819085212,0.22686681561227529,0.18408475,0.01068075,0.0,0.031041,0.0,0.0,0.0,0.0,0.0,0.0,0.023266750000000003,-0.00473025,0.0,-0.01535575,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130.25070663363246,0.0,130.25070663363246,-0.22498820862111302
1138,3010,2022-08-09,14:00:00,0,1,14,164.990005493164,165.444595336914,164.865005493164,165.264999389648,165.264999389648,5545940.0,0.0,0.0,0.0,0.06591166666666666,0.0,0.092216,0.0,0.0,0.0,0.0,0.0,0.04745166666666667,0.0,0.051405,0.0,0.09256233333333334,0.0,0.0,0.0,0.0,0.0,0.049597333333333334,0.0016351016599463755,-0.001756098688388216,-0.0009389114176318982,-0.0002425526021828247,-0.018121165425883917,0.0,0.06591166666666666,0.0,0.092216,0.0,0.0,0.0,0.0,0.0,0.04745166666666667,0.0,0.051405,0.0,0.09256233333333334,0.0,0.0,0.0,0.0,0.0,0.049597333333333334,0,0.0,130.25070663363246,0.0,130.25070663363246,0.0
1139,3011,2022-08-09,15:00:00,0,1,15,165.259994506836,165.274993896484,164.509994506836,164.919998168945,164.919998168945,6410924.0,0.0,0.0,0.278926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21582600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020897457413675447,0.0016350587362386438,-0.0010256511003231866,-0.002155665267872991,0.1449372817829312,0.278926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21582600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.25070663363246,130.25070663363246,0.0,0.0
1140,3012,2022-08-09,16:00:00,0,1,16,164.93,165.07,164.82,165.02,165.02,6410924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006061819401841817,-0.0019988165734512024,-0.0012410899307346121,0.0018826440949734821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130.32968619526346,0.0,130.32968619526346,0.07897956163100162
1141,3013,2022-08-09,17:00:00,0,1,17,164.92,165.11,164.88,164.95,164.95,6410924.0,0.0,0.0,0.109206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004242810016068089,-6.0633621361698856e-05,0.0002422920842915603,0.0003639672469661882,0.0,0.109206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130.32968619526346,0.0,130.32968619526346,0.0
1142,3014,2022-08-09,18:00:00,0,1,18,164.98,165.1,164.92,164.975,164.975,6410924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015154959489496704,0.0003637465938864837,-6.056751765896004e-05,0.00024257125649571412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130.32968619526346,0.0,130.32968619526346,0.0
1143,3015,2022-08-09,19:00:00,0,1,19,164.97,165.09,164.93,165.01,165.01,6410924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021213085522818226,-6.0615244752535596e-05,-6.057118630516984e-05,6.063362136170278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.32968619526346,130.32968619526346,0.0,0.0
1144,3027,2022-08-10,07:00:00,0,2,7,165.2,165.45,164.8,165.37,165.37,6410924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021793095373916064,0.001393221899044655,0.002178254627843934,-0.0007885239846894689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.61402464160184,130.61402464160184,0.0,0.28433844633838135
1145,3028,2022-08-10,08:00:00,0,2,8,165.4,165.94,164.05,165.7,165.7,6410924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019935367704120304,0.0012099215027133728,0.002957242868518037,-0.004561358068260698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,130.874668217412,130.874668217412,0.0,0.26064357581014974
1146,3029,2022-08-10,09:00:00,0,2,9,167.679992675781,168.623992919922,166.899993896484,167.33869934082,167.33869934082,19981518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009840973850766986,0.01369057486334424,0.016045064968072308,0.017223534690779935,1.136804336000365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.16896050792445,132.16896050792445,0.0,1.294292290512459
1147,3030,2022-08-10,10:00:00,0,2,10,167.350006103516,168.229995727539,167.169998168945,167.840606689453,167.840606689453,7674021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029948610474752712,-0.0019698933240377236,-0.0023392768696893045,0.0016164536633974816,-0.956967017976438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.56538149602477,132.56538149602477,0.0,0.3964209881003171
1148,3031,2022-08-10,11:00:00,0,2,11,167.839996337891,168.300003051758,167.649993896484,167.899993896484,167.899993896484,5725051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003537684006444982,0.002923658700041307,0.00041605399508390855,0.0028671887446498965,-0.29298927063634916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,132.61228723541248,0.0,132.61228723541248,0.04690573938771081
1149,3032,2022-08-10,12:00:00,0,2,12,167.899993896484,168.279998779297,167.869995117188,168.035003662109,168.035003662109,4701382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008037851005403703,0.0003574049024650687,-0.00011886786128555686,0.0013114047415193908,-0.19699494965040257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,132.61228723541248,0.0,132.61228723541248,0.0
1150,3033,2022-08-10,13:00:00,0,2,13,168.035003662109,168.5,167.919998168945,168.479995727539,168.479995727539,5054072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002644710194859207,0.0008037851005403703,0.0013064983240955728,0.0002978233605906472,0.07233774695903179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,132.61228723541248,0.0,132.61228723541248,0.0
1151,3034,2022-08-10,14:00:00,0,2,14,168.478805541992,168.895004272461,168.318298339844,168.884994506836,168.884994506836,6649846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024009543703373726,0.002637645915531576,0.0023414955641304943,0.0023691552172138528,0.2743994414986806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.61228723541248,132.61228723541248,0.0,0.0
1152,3035,2022-08-10,15:00:00,0,2,15,168.884994506836,169.339996337891,168.770004272461,169.229995727539,169.229995727539,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020407337763780472,0.0024080186496649443,0.0026312612318072862,0.0026800467384177937,0.4204417679517213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.88318993526474,132.88318993526474,0.0,0.27090269985225746
1153,3036,2022-08-10,16:00:00,0,2,16,169.23,169.25,168.84,168.94,168.94,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017150888741683647,0.0020407590228534414,-0.0005315947959699583,0.00041465435061829376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.655478782893,132.655478782893,0.0,-0.22771115237173944
1154,3037,2022-08-10,17:00:00,0,2,17,168.9,169.0,168.84,168.96,168.96,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011837821854618546,-0.0019519126062399563,-0.0014781968693108945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.6711832316657,132.6711832316657,0.0,0.015704448772709156
1155,3038,2022-08-10,18:00:00,0,2,18,168.98,169.0,168.83,168.89,168.89,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041438508806689934,0.00047354091094423085,0.0,-5.92294251957239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.61621766096127,132.61621766096127,0.0,-0.054965570704439415
1156,3039,2022-08-10,19:00:00,0,2,19,168.88,169.24,168.85,169.15,169.15,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015382797968877054,-0.0005919611846335885,0.0014191109287932087,0.00011845534247437091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.82037549500623,132.82037549500623,0.0,0.20415783404496324
1157,3051,2022-08-11,07:00:00,0,3,7,169.1,169.48,169.1,169.46,169.46,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001831015543600522,0.0013018523644693467,0.0014170999064916185,0.0014795090729578502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,133.0637944509829,0.0,133.0637944509829,0.24341895597666507
1158,3052,2022-08-11,08:00:00,0,3,8,169.46,170.25,169.0012,170.19,170.19,10125282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004298549236267477,0.002126654865783404,0.004533019271263445,-0.0005844404149541436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,133.0637944509829,133.0637944509829,0.0,0.0
1159,3053,2022-08-11,09:00:00,0,3,9,170.059997558594,170.990005493164,169.639999389648,170.214996337891,170.214996337891,15995643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014686234458868467,0.003534390831183363,0.004337162356524123,0.0037727255188845666,0.457280908199401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,133.08333794688252,133.08333794688252,0.0,0.019543495899625896
1160,3054,2022-08-11,10:00:00,0,3,10,170.220001220703,170.520004272461,168.970001220703,169.479995727539,169.479995727539,8628174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004327421802049965,0.0009404236186387679,-0.0027524904336533825,-0.003957349411529514,-0.617283477433969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.50867451109178,132.50867451109178,0.0,-0.5746634357907396
1161,3055,2022-08-11,11:00:00,0,3,11,169.479995727539,169.789993286133,168.889999389648,169.509994506836,169.509994506836,5301092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017698917513500124,-0.00435682467101629,-0.004290277166754268,-0.00047357978100806303,-0.4871200581509649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.53212918764243,132.53212918764243,0.0,0.02345467655064226
1162,3056,2022-08-11,12:00:00,0,3,12,169.5,169.755004882812,169.226303100586,169.410003662109,169.410003662109,3985356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005900557545633883,0.00011802627138079068,-0.00020608993584680065,0.0019892789514359076,-0.2852861938127481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,132.45395090919052,132.45395090919052,0.0,-0.07817827845190095
1163,3057,2022-08-11,13:00:00,0,3,13,169.399993896484,169.5,168.550003051758,168.820495605469,168.820495605469,4301816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034858397149063395,-0.0005901806327522605,-0.0015033230293864791,-0.004004430981343003,0.07641061586824655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,131.99304146165574,131.99304146165574,0.0,-0.4609094475347888
