,index,date,hour,holidays,n_weekday,n_hour,open,high,low,close,adj_close,volume,dividends,stock_splits,source10_x,source9_x,source8_x,source7_x,source6_x,source5_x,source4_x,source3_x,source2_x,source1_x,source10_y,source9_y,source8_y,source7_y,source6_y,source5_y,source4_y,source3_y,source2_y,source1_y,feature_nhour,feature_close,feature_open,feature_high,feature_low,feature_volume,feature_dividends,feature_stock_splits,feature_source10_x,feature_source9_x,feature_source8_x,feature_source7_x,feature_source6_x,feature_source5_x,feature_source4_x,feature_source3_x,feature_source2_x,feature_source1_x,feature_source10_y,feature_source9_y,feature_source8_y,feature_source7_y,feature_source6_y,feature_source5_y,feature_source4_y,feature_source3_y,feature_source2_y,feature_source1_y,position,real_position,portfolio_valuation,Asset_value,Money_fiat,reward
338,867,2022-05-12,07:00:00,0,3,7,144.75,145.05,144.31,144.7,144.7,18593585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.013454349028215353,-0.012017312004017327,-0.01117483263571222,-0.012669728109268554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999999999999999,97.1677364921572,97.16773649215719,1.4210854715202004e-14,-1.3161628439849977
339,868,2022-05-12,08:00:00,0,3,8,144.7,147.4,143.15,143.305,143.305,18593585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.009687407576707288,-0.00034548281566657425,0.01607146918782308,-0.008070731903862358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.23097773330055,0.0,96.23097773330055,-0.936758758856655
340,869,2022-05-12,09:00:00,0,3,9,142.770004272461,146.12809753418,140.091506958008,144.690002441406,144.690002441406,57083359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.009618313561616042,-0.013427659910828268,-0.008666362348975049,-0.021597201323446526,1.1216960093522108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.23097773330055,0.0,96.23097773330055,0.0
341,870,2022-05-12,10:00:00,0,3,10,144.690002441406,146.199996948242,143.649993896484,144.949996948242,144.949996948242,20401466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0017952946914505771,0.01335856589573698,0.0004919090355588816,0.025083912715820958,-1.028905877095895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.23097773330055,96.23097773330055,0.0,0.0
342,871,2022-05-12,11:00:00,0,3,11,144.960006713867,145.099792480469,140.570007324219,141.759994506836,141.759994506836,20294045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.022253386206773324,0.00186434898762883,-0.007553796735546948,-0.021674105489111917,-0.005279267754673784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.11316427782508,0.0,94.11316427782508,-2.1178134554754706
343,872,2022-05-12,12:00:00,0,3,12,141.750106811523,142.600006103516,141.399993896484,141.829895019531,141.829895019531,12374992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0004929690140036331,-0.022392192481953666,-0.017378178924423632,0.005887072850190985,-0.494649831268693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.11316427782508,0.0,94.11316427782508,0.0
344,873,2022-05-12,13:00:00,0,3,13,141.820007324219,142.0,139.0,139.940002441406,139.940002441406,20573661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.013414640357185802,0.0004930033922991905,-0.004216493180588884,-0.017118777166885778,0.5083340034761624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.11316427782508,0.0,94.11316427782508,0.0
345,874,2022-05-12,14:00:00,0,3,14,139.940002441406,141.838897705078,138.800003051758,140.929992675781,140.929992675781,22013227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.007049484468960109,-0.013344922756479567,-0.0011351672623049144,-0.0014398630712586715,0.06763183450027538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.11316427782508,0.0,94.11316427782508,0.0
346,875,2022-05-12,15:00:00,0,3,15,140.910003662109,142.860000610352,140.710006713867,142.589996337891,142.589996337891,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.011710092378435906,0.0069076379321644475,0.0071732436602490336,0.013667012454943717,-0.18939499512129565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.11316427782508,0.0,94.11316427782508,0.0
347,876,2022-05-12,16:00:00,0,3,16,142.59,142.99,140.9986,141.35,141.35,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,-0.008734269471638276,0.011851964598021637,0.0009095637455509601,0.002048878736483716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,94.11316427782508,94.11316427782508,0.0,0.0
348,877,2022-05-12,17:00:00,0,3,17,142.56,142.56,141.31,142.17,142.17,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0057844405080073125,-0.00021041557152859153,-0.0030117340222567423,0.002206097343794363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.65913381944387,0.0,94.65913381944387,0.5459695416187884
349,878,2022-05-12,18:00:00,0,3,18,142.17,142.75,140.8501,142.54,142.54,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.002599137426118168,-0.0027394390748926357,0.0013318848136203087,-0.00325985429737438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,94.65913381944387,94.65913381944387,0.0,0.0
350,879,2022-05-12,19:00:00,0,3,19,142.54,144.77473,141.85,143.8,143.8,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.008800783213221782,0.002599137426118168,0.014084099611121467,0.0070739569575797995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,95.49588496727957,95.49588496727957,0.0,0.8367511478356988
351,891,2022-05-13,07:00:00,0,4,7,144.9,145.3,144.55,144.63,144.63,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.005755311798694262,0.016421187252912178,0.003621622428996303,0.01885530720749474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.04707818371101,96.04707818371101,0.0,0.551193216431443
352,892,2022-05-13,08:00:00,0,4,8,144.59,145.7788,139.786,145.12,145.12,18215056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.003382229281185956,-0.0021416982866017346,0.003289833762114132,-0.03351278673881292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.37248140786934,96.37248140786934,0.0,0.325403224158336
353,893,2022-05-13,09:00:00,0,4,9,144.589996337891,146.389999389648,143.25,146.160003662109,146.160003662109,29384202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.007140950758404827,-2.532754027495403e-08,0.004183884675613226,0.024478673871306776,0.47820867813821427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,97.06313558090349,0.0,97.06313558090349,0.6906541730341473
354,894,2022-05-13,10:00:00,0,4,10,146.164993286133,147.770004272461,145.619995117188,147.645401000977,147.645401000977,16004122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.01011152260110896,0.010833948924592255,0.009382750814489324,0.01640909984052476,-0.6076108689230956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,97.06313558090349,97.06313558090349,0.0,0.0
355,895,2022-05-13,11:00:00,0,4,11,147.649993896484,148.104995727539,146.800003051758,147.414993286133,147.414993286133,11038528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.0015617667849542915,0.010108492215112872,0.0022644130002122263,0.008070681533583512,-0.37145461543422253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.91166391220831,96.91166391220831,0.0,-0.15147166869518003
356,896,2022-05-13,12:00:00,0,4,12,147.419998168945,148.059997558594,146.600006103516,146.824996948242,146.824996948242,10280125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.004010312317805759,-0.0015589235117258837,-0.0003038723030157728,-0.0013633058826008299,-0.07117927913977032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.52379612798539,0.0,96.52379612798539,-0.38786778422291945
357,897,2022-05-13,13:00:00,0,4,13,146.830001831055,147.020004272461,144.800003051758,145.490005493164,145.490005493164,11857137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.009133987139984328,-0.004010175895049546,-0.0070489195193026545,-0.012354330059063822,0.14271754527909253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.52379612798539,0.0,96.52379612798539,0.0
358,898,2022-05-13,14:00:00,0,4,14,145.490005493164,147.699996948242,145.472198486328,147.669998168945,147.669998168945,12633735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.01487264860244533,-0.009168073961828286,0.004614507869117346,0.004631491631628004,0.06344065234483785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.52379612798539,0.0,96.52379612798539,0.0
359,899,2022-05-13,15:00:00,0,4,15,147.669998168945,147.809997558594,145.919998168945,147.130004882812,147.130004882812,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.0036634591891272915,0.01487264860244533,0.0007444798313252555,0.0030735211187521397,-0.021751212530559758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.52379612798539,96.52379612798539,0.0,0.0
360,900,2022-05-13,16:00:00,0,4,16,147.13,166.42,136.2731,146.74,146.74,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,-0.00265426961106574,-0.0036634923761858004,0.11858706476549345,-0.06839755332041499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.26793566072418,0.0,96.26793566072418,-0.2558604672612148
361,901,2022-05-13,17:00:00,0,4,17,146.73,147.28,146.69,147.185,147.185,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.003027985642635409,-0.002722386490480193,-0.12217917654746138,0.07366055604241352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.26793566072418,96.26793566072418,0.0,0.0
362,902,2022-05-13,18:00:00,0,4,18,147.19,147.29,146.975,147.265,147.265,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0005433859872199026,0.0031301059851197915,6.789557662918178e-05,0.001940987788647087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.32026052299179,96.32026052299179,0.0,0.05232486226761068
363,903,2022-05-13,19:00:00,0,4,19,147.27,147.3,147.17,147.28,147.28,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.00010185200911904585,0.0005433675335755417,6.789096713294516e-05,0.001325876887702798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.33007143466696,96.33007143466696,0.0,0.009810911675174339
364,963,2022-05-16,07:00:00,0,0,7,146.14,146.47,145.81,146.29,146.29,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.006744583934827744,-0.007702570374999172,-0.005650694138368912,-0.00928397684782751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,95.68255126410531,95.68255126410531,0.0,-0.6475201705616485
365,964,2022-05-16,08:00:00,0,0,8,146.31,147.0,145.5712,146.97,146.97,12361903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.004637531328598389,0.0011625920269992737,0.003611957448520585,-0.001639090328845352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.12731259337998,0.0,96.12731259337998,0.4447613292746695
366,965,2022-05-16,09:00:00,0,0,9,145.350006103516,146.660003662109,144.5,146.5,146.5,21205851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.0032030558614711525,-0.006582989393332768,-0.0023155791430231267,-0.00738580644686172,0.539657729586077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.12731259337998,96.12731259337998,0.0,0.0
367,966,2022-05-16,10:00:00,0,0,10,146.5,146.550003051758,144.179992675781,145.020004272461,145.020004272461,10739007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.01015373505249116,0.007880759460383762,-0.0007503196548063846,-0.002217039375188668,-0.680394507459968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,95.15619988390551,95.15619988390551,0.0,-0.9711127094744683
368,967,2022-05-16,11:00:00,0,0,11,145.027404785156,146.940002441406,144.789993286133,145.730102539062,145.730102539062,10823039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0048846047642910366,-0.010102705376200258,0.002657668826210103,0.0042219022463439665,0.007794476037995369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,95.62213734496743,95.62213734496743,0.0,0.4659374610619125
369,968,2022-05-16,12:00:00,0,0,12,145.740005493164,146.710006713867,145.149993896484,146.589996337891,146.589996337891,7411354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.00588325115103374,0.0049015268527465945,-0.0015664618927203548,0.0024832779972817094,-0.37866395408213266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.18636451218345,0.0,96.18636451218345,0.5642271672160177
370,969,2022-05-16,13:00:00,0,0,13,146.574996948242,147.25,146.031600952148,147.238693237305,147.238693237305,8120004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.004415484099219577,0.005712972096156515,0.00367392761729943,0.0060553947443256146,0.09131749812279367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.18636451218345,0.0,96.18636451218345,0.0
371,970,2022-05-16,14:00:00,0,0,14,147.240005493164,147.519897460938,145.830001831055,146.059997558594,146.059997558594,9681422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-0.00803755394230134,0.004526723788547162,0.0018312421905137813,-0.0013814708836830008,0.17587814454175948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.18636451218345,0.0,96.18636451218345,0.0
372,971,2022-05-16,15:00:00,0,0,15,146.070007324219,146.169998168945,145.0,145.539993286133,145.539993286133,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.003566562688668353,-0.007977936813811107,-0.009192749347894998,-0.005707829860992092,-0.11278277406450302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.18636451218345,0.0,96.18636451218345,0.0
373,972,2022-05-16,16:00:00,0,0,16,145.54,155.52,145.1,145.28,145.28,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,-0.001788001935222406,-0.0036350460856206216,0.06200402533781429,0.0006894174695677843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.18636451218345,96.18636451218345,0.0,0.0
374,973,2022-05-16,17:00:00,0,0,17,145.27,145.38,142.49237,145.165,145.165,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-0.0007918883507004524,-0.00185688303414813,-0.06742333665563963,-0.018134705474609738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.11022580128791,96.11022580128791,0.0,-0.0761387108955347
375,974,2022-05-16,18:00:00,0,0,18,145.2,145.65,145.13,145.615,145.615,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0030951259319253275,-0.0004819774940965736,0.0018554793489542114,0.018341438066738994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.40815988740083,96.40815988740083,0.0,0.2979340861129174
376,975,2022-05-16,19:00:00,0,0,19,145.6,146.01,145.42,145.87,145.87,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0017496616639138395,0.0027510333718900187,0.0024686291080289868,0.001996214739639292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.57698920286481,0.0,96.57698920286481,0.16882931546398083
377,987,2022-05-17,07:00:00,0,1,7,148.44,148.49,147.72,148.09,148.09,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.015104382951290114,0.01931770042981118,0.0168425033944977,0.015692482762451655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.57698920286481,96.57698920286481,0.0,0.0
378,988,2022-05-17,08:00:00,0,1,8,148.08,148.7388,146.56,147.988,147.988,8648847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.0006890076536265238,-0.0024281679271546215,0.00167413156537742,-0.007883689058542304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.51046983694751,0.0,96.51046983694751,-0.06651936591730134
379,989,2022-05-17,09:00:00,0,1,9,148.860000610352,149.199996948242,147.070007324219,147.339996337891,147.339996337891,18396970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.0043883729959370765,0.0052536027666971385,0.00309591984217032,0.003473812787305285,0.7547599598800998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.51046983694751,0.0,96.51046983694751,0.0
380,990,2022-05-17,10:00:00,0,1,10,147.339996337891,147.830001831055,146.679992675781,147.800003051758,147.800003051758,8896748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.003117212762141981,-0.010263454632090855,-0.009224690016298984,-0.0026554204433189644,-0.7265001604343744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,96.51046983694751,96.51046983694751,0.0,0.0
